Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
Burkina Faso,BFA,0.006125934739980022,0.001565054247472841,-0.06270608706197468,0.006660490003335741,0.00433494877296271,0.00771452242095061,0.003542245769909888,0.00900777529307624
Bangladesh,BGD,0.024938843519746994,0.005376109184551729,0.08467071383511464,0.0245858788198463,0.0195659185363768,0.0308926288198463,0.0135660729892153,0.0361986569599095
Bulgaria,BGR,0.011148692762891483,0.0011319048448805889,-0.36367901871328223,0.0112506875354804,0.0100314495742358,0.0123258487363537,0.008147397789301302,0.013664189115720501
Bahrain,BHR,0.009264612880236743,0.000739141062134709,0.27526553435158463,0.008893137918870262,0.00846062206062553,0.0101699336860394,0.008409981538066392,0.0102147398291861
The Bahamas,BHS,0.0006279893144110863,4.561372235415401e-05,-0.26984840189964865,0.00064818,0.0005829899999999999,0.000676504383815839,0.00054118,0.0006895200000000001
Bosnia and Herzegovina,BIH,0.005731375691763078,0.0004991846441241022,-0.3472347919682277,0.00576094820554442,0.005261563820044361,0.00621200550863681,0.004050263484042671,0.00673569080504806
Belarus,BLR,0.01827332866992615,0.0013981372190620602,-0.09306878677471545,0.0184890678458927,0.0167521482241854,0.0197471820683875,0.0153249082241854,0.021317776411098097
Belize,BLZ,0.0018280745178165085,0.0006065523458280408,0.4703105888383931,0.00176135,0.00121364,0.00249961,0.0008869,0.0032133400000000003
Bolivia,BOL,0.021288327519094787,0.004882769465743451,-0.2034700014331154,0.02194989809844107,0.01611722199375351,0.02714371199375351,0.01006021809844107,0.02939946571307793
Brazil,BRA,0.44609482059888456,0.1030389792367428,-0.6734365709807856,0.468782066695117,0.294651479519651,0.5372742444541481,0.218329508423853,0.623326496768559
Barbados,BRB,0.0004125483784378208,5.8497070300408174e-05,-0.6584118758367514,0.00043691973951679,0.000334977206956389,0.00046023973951679,0.000293757206956389,0.0004973540137103389
Brunei,BRN,0.0026747958981341476,0.0004333779591341944,-0.12166618041711569,0.00266718277084081,0.0021574382735309,0.00313289602054567,0.0017629282735309,0.00357301800260679
Bhutan,BTN,0.0008482860668722608,0.001169772837766447,0.41393593875319834,0.0008210208307068501,-0.00028952916929315,0.002148564759376989,-0.00050610916929315,0.0037244424289554984
Botswana,BWA,0.003437207262334819,0.002553793947996259,1.0210509728761699,0.00222349,0.00147682572923658,0.0076315642302291304,0.00108130770292037,0.008140865756832101
Central African Republic,CAF,0.0018106923072030972,0.0011293154114040472,0.6441995083403169,0.001515751229465517,0.00070331,0.00352601,0.00037013000000000004,0.003823561229465517
Canada,CAN,0.18158009358960525,0.012959688658509065,0.17271861477844513,0.180534533657372,0.168247541197036,0.19508739533424002,0.15322084365737199,0.21271127158053502
Switzerland,CHE,0.009958183273485785,0.0008333223218555018,0.0958528262801782,0.0099413308727631,0.009142792014219801,0.010634077336277201,0.00804013025858705,0.011856305049829199
Chile,CHL,0.024169285887946694,0.003912737570779807,0.2637106736824563,0.0240522846069902,0.0195649961061648,0.0291087935153205,0.0174492796812071,0.033107459217473004
China,CHN,2.805420374255336,0.17120452263249095,0.571249692249529,2.73490862443537,2.6442903491174197,3.04321125632864,2.56091607188286,3.16617895116649
