iso,CSCC,SLAND,ELUC,EFOS,F_ab,F_ac,F_abc,SLAND_global,SLAND_domestic,SLAND_out,SLAND_in,SLAND_BTWC,ELUC_global,ELUC_domestic,ELUC_out,ELUC_in,ELUC_BTWC,EFOS_global,EFOS_domestic,EFOS_out,EFOS_in,EFOS_BTWC,F_ab_global,F_ab_domestic,F_ab_out,F_ab_in,F_ab_BTWC,F_ac_global,F_ac_domestic,F_ac_out,F_ac_in,F_ac_BTWC,F_abc_global,F_abc_domestic,F_abc_out,F_abc_in,F_abc_BTWC
IRQ,5.892298114433764,0.0014016506,-0.00106420875,-0.03567207035090743,0.0003374418529292942,-0.036736279100907425,-0.03533462849797813,0.92856425,0.008258943204735228,0.9203053072644726,19.873547953448103,-18.95324264618363,-0.7050161020096309,-0.006270635210988912,-0.698745466798642,-6.914007150505552,6.21526168370691,-23.632002639905078,-0.21019047286660042,-23.42181216703848,-55.723252366522374,32.30144019948389,0.2235481899647209,0.0019883079937463156,0.2215598819709746,12.93381163984214,-12.712251757871165,-24.337018741914708,-0.2164611080775893,-24.12055763383712,-62.086597506339714,37.96603987250259,-23.408454449940354,-0.2082021648728541,-23.2002522850675,-42.09036763083034,18.890115345762844
ISL,-0.16354097737095596,0.0011376477,-7.914925e-05,-0.0009624537123362445,0.0010584984113804698,-0.0010416029623362445,9.604469904422527e-05,0.75366783,-0.00018605201044594438,0.7538538834313444,-0.5516343069961075,1.305488190427452,-0.05243472740849554,1.2944145703178137e-05,-0.05244767155419872,0.1920596514316094,-0.24450732298580813,-0.6376055117344204,0.00015740062078977433,-0.6377629123552101,1.552277614041603,-2.190040526396813,0.7012331217675533,-0.00017310786474276625,0.701406229632296,-0.35886055361311675,1.060266783245413,-0.6900402391429159,0.00017034476649295248,-0.6902105839094088,1.7290536186379641,-2.4192642025473727,0.06362761003313291,-1.5707243952991923e-05,0.0636433172770859,1.174014257798902,-1.110370940521816
ISR,3.2642486476017423,0.00021858008,-0.00026795000000000003,-0.01621344183665557,-4.936991596203301e-05,-0.01648139183665557,-0.016262811752617602,0.14480475,0.0007134997437136091,0.14409124616883828,11.013522252086908,-10.86943100591807,-0.1775112867033659,-0.0008746554251248869,-0.17663663127824103,-3.8328599867034487,3.6562233554252077,-10.741067073390237,-0.052924705588272454,-10.688142367801964,-30.933400425676812,20.24525805787485,-0.03270653967851286,-0.00016115568141127792,-0.03254538399710158,7.166408800540733,-7.198954184537834,-10.918578360093601,-0.053799361013397336,-10.864778999080205,-34.46120155609607,23.596422557015867,-10.773773613068748,-0.053085861269683725,-10.720687751799064,-23.379715156195562,12.659027404396499
ITA,2.0294768359305295,0.0031300099,0.00521076625,-0.09440230694684605,0.00834077611352563,-0.08919154069684605,-0.08606153083332042,2.0735662,0.0063522825142593425,2.06721391583474,6.8415136133916485,-4.774299697556909,3.452023966217476,0.01057512940182359,3.441448836815652,-2.3941177118643173,5.835566548679969,-62.53955952192848,-0.19158729520702777,-62.34797222672145,-19.073498142054977,-43.27447408466648,5.525590222118431,0.01692741191608293,5.508662810202349,4.438533910391288,1.0701288998110607,-59.08753555571101,-0.18101216580520418,-58.9065233899058,-21.27795202948022,-37.62857136042558,-57.01396929981006,-0.17465988329094484,-56.839309416519114,-14.394183363639678,-42.44512605287944
JAM,0.1351594862174737,0.00034053024,0.00010500225,-0.0021093132887000056,0.0004455324913739264,-0.0020043110387000054,-0.0016637807973260792,0.22559418,4.6025892465612196e-05,0.2255481519496746,0.4560094582896063,-0.23046130633993173,0.06956180072494308,1.4192050161678727e-05,0.06954760867478141,-0.15875381652850126,0.22830142520328267,-1.397376062465558,-0.00028509370037238253,-1.3970909687651856,-1.2827347484266647,-0.11435622033852089,0.2951559836235937,6.021794262729093e-05,0.2950957656809664,0.29666544678208395,-0.0015696811011175482,-1.3278142617406148,-0.0002709016502107038,-1.327543360090404,-1.4288572973243274,0.10131393723392335,-1.1022200788419643,-0.0002248757577450916,-1.1019952030842193,-0.9700337313749645,-0.13196147170925476
JOR,1.1240219509916276,0.00011776087,-5.487149999999999e-05,-0.006499234366203076,6.288937194448338e-05,-0.0065541058662030765,-0.006436344994258593,0.07801412,0.00013236580503351341,0.07788175465452307,3.7925452797533517,-3.7146635250988287,-0.036351224364037094,-6.167677048383709e-05,-0.036289547593553254,-1.3200589259279467,1.2837693783343935,-4.305607221240689,-0.007305282092251416,-4.298301939148438,-10.66262626668689,6.364324327538453,0.04166289730857176,7.068903454967634e-05,0.04159220827402209,2.46757823378326,-2.425986025509238,-4.341958445604726,-0.007366958862735254,-4.334591486741991,-11.87764023807078,7.543048751328789,-4.263944323932118,-0.00723459305770174,-4.256709730874416,-8.061691999345499,3.8049822684710826
JPN,5.134314753210407,0.020361856,0.003099663,-0.31593901729936635,0.02346151862610626,-0.3128393542993664,-0.2924774986732601,13.489305,0.1045441757438577,13.384760366797646,17.219673218705445,-3.8349128519077986,2.0534620917216464,0.01591464547088043,2.037547446250766,-6.045970090982417,8.083517537233183,-209.30300981753123,-1.6221303576349346,-207.6808794598963,-47.116052129203325,-160.56482733069296,15.542766782366513,0.12045882121473812,15.422307961151775,11.151283922768043,4.271024038383732,-207.2495477258096,-1.6062157121640543,-205.64333201364556,-52.68219719595906,-152.9611348176865,-193.76024303516473,-1.5016715364201967,-192.25857149874454,-35.35562365198677,-156.90294784675777
KAZ,-1.8488070252938653,0.022469778,-0.005364856,-0.07442127588188589,0.01710492161387825,-0.0797861318818859,-0.057316354268007644,14.885758,-0.041542282709328936,14.927300682672708,-6.196707019731489,21.1240077024042,-3.55410521193608,0.009918583462489946,-3.56402379539857,2.161434246747682,-5.725458042146252,-49.30254316066331,0.13759057768176355,-49.440133738345075,17.412462060867167,-66.85259579921224,11.331653833326149,-0.031623699246838985,11.363277532572988,-4.027199760952994,15.390477293525983,-52.856648372599395,0.1475091611442535,-53.00415753374365,19.401116897247114,-72.40527443099077,-37.97088932733716,0.10596687843492456,-38.07685620577209,13.165916430832088,-51.24277263660417
KEN,3.6316767273064468,0.035783634,-0.00202133475,-0.005060833395021631,0.03376229883974457,-0.007082168145021631,0.028701465444722938,23.70591,0.12995458932633658,23.57595513967757,12.124058445105328,11.451896694572243,-1.3390921154346946,-0.007340834369670795,-1.3317512810650238,-4.257923972806111,2.9261726917410873,-3.352696576755563,-0.01837931086147533,-3.334317265894088,-34.45580693920997,31.12148967331588,22.36681884346563,0.1226137549566658,22.244205088508963,7.850276059387373,14.39392902912159,-4.691788692190258,-0.025720145231146126,-4.666068546959112,-38.37433423350632,33.70826568654721,19.014122266710064,0.10423444409519048,18.909887822614873,-26.17466206708125,45.08454988969612
KGZ,-0.1881153839845936,0.0032734885,-0.00031493075,-0.0026773489792299592,0.002958557738048315,-0.002992279729229959,0.0002812087588183556,2.1686177,-0.0006157935438983555,2.169233518916213,-0.6341236037393468,2.8033571226555596,-0.2086350537598658,5.9243318964806046e-05,-0.2086942970788306,0.22087504881252232,-0.4295693458913529,-1.7736878606346456,0.0005036505312886035,-1.774191511165934,1.7852072678517177,-3.559398779017652,1.959982798533891,-0.0005565502249335494,1.9605393487588245,-0.4124271323851036,2.372966481143928,-1.9823229143945111,0.0005628938502534095,-1.9828858082447645,1.9885020799595505,-3.971387888204315,0.18629493789924534,-5.2899693644945935e-05,0.18634783759289028,1.3504617799956031,-1.164113942402713
KHM,1.602695934151083,0.012854012,-0.011413571,-0.0036804778042755924,0.001440440729359626,-0.015094048804275593,-0.0022400370749159665,8.515514,0.020601072336175003,8.494913301443122,5.387219398846608,3.1076939025965133,-7.56125274898385,-0.01829248383584471,-7.542960265148005,-1.86401232406164,-5.678947941086365,-2.4382397862292935,-0.005898686812645797,-2.432341099416648,-15.207910879639563,12.775569780222915,0.9542619417374959,0.0023085885003302927,0.9519533532371656,3.51620890310501,-2.5642555498678448,-9.999492535213143,-0.024191170648490506,-9.975301364564652,-16.92214399218107,6.946842627616418,-1.4839778444917977,-0.003590098312315504,-1.480387746179482,-11.501555180389174,10.02116743420969
KIR,,4.167019e-06,-0.0,-1.6907569051180396e-05,4.1670191421872005e-06,-1.6907569051180396e-05,-1.2740549908993196e-05,0.0027605633,,,,,-0.0,,,,,-0.011200911876473369,,,,,0.002760563275414092,,,,,-0.011200911876473369,,,,,-0.008440348601059277,,,,
KNA,,,5.530249999999999e-06,-6.438942468088959e-05,,-5.8859174680889585e-05,,,,,,,0.0036636752875211383,,,,,-0.04265665096172485,,,,,,,,,,-0.03899297567420371,,,,,,,,,
KOR,-0.9753260463581347,0.0057251374,0.0031148392499999998,-0.1725610251949476,0.008839976673723935,-0.1694461859449476,-0.16372104852122366,3.792784,-0.005583875648337663,3.798367851249534,-3.2853636906707537,7.0837315419202875,2.06351604083466,-0.003037983850743637,2.0665540246854035,1.1485209586359653,0.9180330660494382,-114.31808030306806,0.1683032624588947,-114.48638356552695,9.090112147668806,-123.57649571319575,5.856300182050666,-0.0086218594990813,5.864922041549748,-2.13258389326093,7.997505934810677,-112.25456426223339,0.16526527860815107,-112.41982954084153,10.14748445914985,-122.56731399999138,-108.46178012101738,0.1596814029598134,-108.6214615239772,6.8418137767204,-115.4632753006976
KWT,3.234058665227441,2.7228912e-06,-1.5539999999999999e-06,-0.026186502371857462,1.1688911676502322e-06,-0.026188056371857463,-0.026185333480689812,0.0018038586,8.805989775210498e-06,0.0017950525651468337,10.912360318884405,-10.910565266319258,-0.0010294925901736538,-5.025727165763443e-06,-0.0010244668630078903,-3.7982726418358688,3.797248174972861,-17.34801168236298,-0.08468868490770455,-17.263322997455276,-30.61505392445159,13.351730926996314,0.0007743660204731945,3.780262609447055e-06,0.0007705857578637474,7.099965552665071,-7.099194966907207,-17.349041174953154,-0.08469371063487033,-17.264347464318284,-34.11108910092308,16.846741636604797,-17.347237316342508,-0.08468490464509511,-17.262552411697413,-23.131393697933788,5.868841286236375
LAO,0.7311813353984797,0.015797503,-0.0066745605,-0.004310149824960447,0.009122942792560578,-0.010984710324960447,0.004812792967600131,10.465516,0.011550839553416323,10.45396525083965,2.4556029611662242,7.998362289673425,-4.4217571283241695,-0.004880314059587945,-4.416876814264581,-0.853864076400518,-3.5630127378640633,-2.8553843676544735,-0.0031515011047821037,-2.8522328665496914,-6.937686968788067,4.0854541022383755,6.043759334310976,0.006670525493828379,6.037088808817147,1.5985461992229522,4.4385426095941956,-7.2771414959786425,-0.008031815164370048,-7.269109680814273,-7.7232188297255,0.4541091489112272,3.188374966656503,0.003519024389046276,3.1848559422674567,-5.252392069849368,8.437248012116825
LBN,0.1818316378247659,0.00015124123,-5.5678250000000015e-05,-0.006525625536548787,9.556297728593647e-05,-0.006581303786548787,-0.006430062559262851,0.100194156,2.7500440064029505e-05,0.10016665572982733,0.6135092798885367,-0.5133426241587093,-0.03688567941366555,-1.0124067388716775e-05,-0.03687555534627683,-0.21354414958634765,0.1766685942400708,-4.323090821187227,-0.0011865651791417829,-4.321904256008086,-1.7248750364479815,-2.5970292195601044,0.0633084794149323,1.737637267531273e-05,0.06329110304225699,0.3991711313042747,-0.3358800282620177,-4.359976500600893,-0.0011966892465304995,-4.3587798113543625,-1.9214261939374015,-2.437353617416961,-4.259782341772295,-0.00116918880646647,-4.258613152965829,-1.304131064885296,-2.9544820880805327
LBR,0.6918866208441323,0.0069058803,-0.00542095375,-0.00020576227251522112,0.00148492654101491,-0.005626716022515221,0.001279164268499689,4.5750017,0.004778086178504399,4.570223630435265,2.329787532173871,2.2404360982613944,-3.5912688013507608,-0.003750685371839827,-3.587518115978921,-0.8088435723309972,-2.7786745436479237,-0.13631321421603104,-0.00014236416342776583,-0.13617085005260327,-6.567685672833679,6.431514822781076,0.9837328641744172,0.001027400806664572,0.9827054633677527,1.5179227167883205,-0.5352172534205678,-3.727582015566792,-0.003893049535267593,-3.723688966031524,-7.311869299180441,3.588180333148917,0.8474196499583863,0.0008850366432368062,0.8465346133151495,-4.967676253604794,5.814210866919943
LBY,1.5065311806621329,0.00013732955,0.00017537175,-0.013278852395995031,0.0003127013026718721,-0.01310348064599503,-0.012966151093323159,0.09097796,0.000206891253126558,0.09077106808172375,5.08313437025769,-4.992363302175966,0.11618012686665798,0.0002642030095822844,0.11591592385707569,-1.769627202055218,1.8855431259122937,-8.79696277199907,-0.020005005177976584,-8.776957766821093,-14.280947533680505,5.503989766859412,0.20715809140176403,0.0004710942627088424,0.2066869971390552,3.3069287673437713,-3.100241770204716,-8.680782645132412,-0.0197408021683943,-8.661041842964018,-15.909782557031166,7.248740714067148,-8.589804680597306,-0.01953391091526774,-8.570270769682038,-10.795281133581867,2.2250103638998286
LCA,,,1.37065e-05,-0.0001345042879527656,,-0.0001207977879527656,,,,,,,0.009080270390743364,,,,,-0.08910628558169605,,,,,,,,,,-0.08002601519095269,,,,,,,,,
LIE,,,5.670750000000001e-06,-4.2366056543936444e-05,,-3.669530654393644e-05,,,,,,,0.0037567536072890917,,,,,-0.028066628884723686,,,,,,,,,,-0.024309875277434594,,,,,,,,,
LKA,2.9756555291229874,0.0053568757,-0.001982284,-0.00553460479166978,0.003374591713914633,-0.00751688879166978,-0.0021600130777551475,3.5488183,0.015940216836934726,3.532878133001322,10.024524337590512,-6.491646204589189,-1.3132218079921438,-0.005898594344892032,-1.307323213647252,-3.4888945162907343,2.1815713026434826,-3.6665602461799476,-0.01646907734984276,-3.6500911688301048,-28.230346547983928,24.580255379153822,2.235596630847185,0.010041622492042695,2.2255550083551423,6.522636102030344,-4.297081093675201,-4.979782054172091,-0.022367671694734793,-4.957414382477356,-31.44115254516724,26.483738162689882,-1.4309636153327625,-0.006427454857800066,-1.4245361604749625,-21.354673195881123,19.93013703540616
LSO,0.01807728114356851,0.000601478,-0.00016343425,-0.0006675586635220314,0.0004380437292167246,-0.0008309929135220315,-0.00022951493430530684,0.39846662,1.0873086531966187e-05,0.3984557437824408,0.06098553301611642,0.3374702107663244,-0.1082717820821033,-2.954446885738262e-06,-0.10826882763521756,-0.021228117826518986,-0.08704070980869857,-0.4422436921506814,-1.2067645640312614e-05,-0.44223162450504105,-0.17158898713780726,-0.2706426373672338,0.29019483487815473,7.918639646227925e-06,0.2901869162385085,0.03967848010198636,0.25050843613652213,-0.5505154742327847,-1.5022092526050875e-05,-0.5505004521402587,-0.19112770096796208,-0.3593727511722966,-0.15204885727252662,-4.149005994084688e-06,-0.15204470826653255,-0.12976578512118683,-0.022278923145345714
LTU,-0.22916677095817448,0.0025654838,-0.0006283347500000001,-0.0036330470193040405,0.00193714904547894,-0.0042613817693040405,-0.0016958979738251004,1.6995795,-0.0005879236373554303,1.700167400947536,-0.7726671884114404,2.4728345893589765,-0.41625866748623896,0.00014399344573831185,-0.41640266093197725,0.2690035757177147,-0.685406236649692,-2.4068178803899545,0.0008325736541531276,-2.4076504540441075,2.1745642299592336,-4.5822146840033415,1.2833208419450035,-0.0004439301916171186,1.2837647721366205,-0.5026629130525743,1.786427685189195,-2.8230765478761937,0.0009765670998914393,-2.8240531149760852,2.422151130480283,-5.246204245456369,-1.1234970384449512,0.000388643462536009,-1.1238856819074872,1.6447125493106654,-2.7685982312181525
LUX,-0.06845031650295709,9.848001e-06,-1.5807749999999998e-05,-0.0024822464827758363,-5.959748645160345e-06,-0.0024980542327758364,-0.0024882062314209967,0.0065240953,-6.740988096603245e-07,0.0065247694105705625,-0.23096455926258203,0.2374893286731526,-0.010472304692611052,1.0820454906996198e-06,-0.010473386738101751,0.0803911852025491,-0.09086457194065085,-1.64443652574153,0.00016991055738435802,-1.6446064362989146,0.649604047090405,-2.2942104833893193,-0.0039482091824260285,4.079466810392953e-07,-0.003948617129107068,-0.15027447477966796,0.1463258576505609,-1.6549088304341413,0.00017099260287505765,-1.6550798230370163,0.7235982394413145,-2.378678062478331,-1.6483847349239562,0.0001703185040653973,-1.6485550534280216,0.4912085007457378,-2.139763554173759
LVA,-0.1675120982852268,0.0025467004,-0.000770145,-0.001981196428378263,0.0017765554161328079,-0.002751341428378263,-0.00020464101224545528,1.6871358,-0.0004266031304102669,1.6875624187508327,-0.5647931214363594,2.252355540187192,-0.5102050005529528,0.000129008604933876,-0.5103340091578867,0.19660751593756548,-0.7069415250954523,-1.3125013144748585,0.00033187437083283993,-1.3128331888456914,1.5897995467450234,-2.902632735590715,1.1769309118028302,-0.00029759452547639095,1.1772285063283066,-0.3674541638168035,1.54468267014511,-1.8227063150278113,0.00046088297576671593,-1.823167198003578,1.7707522965684326,-3.5939194945720105,-0.13557040267202844,3.427984535644901e-05,-0.1356046825173849,1.2024714392026457,-1.3380761217200305
MAC,,,,-0.0003659341010889627,,,,,,,,,,,,,,-0.24242371014346456,,,,,,,,,,,,,,,,,,,
MAR,2.479011919330236,-0.0028541745,-0.00065853575,-0.017154833331047472,-0.003512710218666315,-0.017813369081047473,-0.02066754354971379,-1.890831,-0.0070755325276718375,-1.8837554611246718,8.37176356033922,-10.255519021463892,-0.43626620012191103,-0.0016325179735550762,-0.43463368214835596,-2.9098717512764325,2.4752380691280766,-11.364719305004758,-0.0425270363017903,-11.322192268702969,-23.48983144168512,12.16763917298215,-2.3270972596809827,-0.008708050501226914,-2.318389209179756,5.451067149441397,-7.769456358621153,-11.80098550512667,-0.044159554275345375,-11.756825950851324,-26.16802827402382,14.411202323172494,-13.691816564685741,-0.051235086803017214,-13.640581477882725,-17.744649754343854,4.104068276461129
MCO,,,-7.750000000000002e-09,,,,,,,,,,-5.134213367983153e-06,,,,,,,,,,,,,,,,,,,,,,,,
MDA,-0.02994003057372516,0.00036380594,0.000518535,-0.0014325638617943969,0.0008823409424702078,-0.0009140288617943969,-0.0005502229193241891,0.24101384,-1.0892361040460918e-05,0.24102473220192944,-0.10101283272406583,0.34203756492599524,0.3435186230667282,-1.5524953753546574e-05,0.34353414802048177,0.035178940731289285,0.30835520728919247,-0.9490436812534659,4.289100582093803e-05,-0.9490865722592868,0.28416692937017074,-1.2332535016294575,0.5845324725095992,-2.6417314794007496e-05,0.5845588898243932,-0.06570315685340256,0.6502620466777957,-0.6055250581867377,2.7366052067391453e-05,-0.6055524242388052,0.316547838312232,-0.9221002625510372,-0.3645112087438667,1.6473691026930535e-05,-0.36452768243489364,0.2149116321707555,-0.5794393146056491
MDG,1.6390005296433963,0.018404342,-0.005624471,-0.0010404580943902668,0.012779871234134675,-0.006664929094390266,0.011739413139744408,12.1924925,0.030164726669485057,12.162327758376902,5.500155100073065,6.662172658303837,-3.7260947349720728,-0.009218510947963922,-3.7168762240241087,-1.9157246497323595,-1.8011515742917492,-0.6892817880057786,-0.0017053113677774061,-0.6875764766380011,-15.556730575297623,14.869154098659621,8.466398158890012,0.020946215721521135,8.445451943168491,3.5772734524124083,4.868178490756083,-4.415376522977851,-0.010923822315741329,-4.40445270066211,-17.31928318423293,12.914830483570821,7.777116370884232,0.01924090435374373,7.757875466530488,-11.785003082694901,19.54287854922539
MDV,,,-3.0000000000000004e-09,-0.0004375922049186462,,-0.00043759520491864617,,,,,,,-1.987437432767672e-06,,,,,-0.289895709447553,,,,,,,,,,-0.2898976968849858,,,,,,,,,
MEX,15.661635097073518,0.06282601,-0.00238456975,-0.125745377270631,0.060441437854598996,-0.12812994702063102,-0.06530393941603202,41.62092,0.9839580057091954,40.63696026821658,51.86157153426321,-11.22461126604663,-1.5797277273984829,-0.03734626128801982,-1.5423814661104631,-18.356642526343393,16.81426106023293,-83.30368992838174,-1.9693782139564653,-81.33431171442528,-146.70082727474056,65.36651556031528,40.041192027510334,0.9466117444211756,39.09458028308916,33.436539708060494,5.658040575028664,-84.88341765578024,-2.0067244752444853,-82.87669318053575,-163.59381889515078,80.71712571461502,-43.262497900871416,-1.0227664695352898,-42.239731431336125,-111.40616234613789,69.16643091480177
MHL,,,-0.0,-3.967897196125305e-05,,-3.967897196125305e-05,,,,,,,-0.0,,,,,-0.026286491389844395,,,,,,,,,,-0.026286491389844395,,,,,,,,,
MKD,-0.04071493268837872,0.0011164584,2.4532499999999996e-05,-0.0019480944420341717,0.0011409909429934621,-0.0019235619420341717,-0.0008071034990407096,0.7396304,-4.545653035585092e-05,0.7396758576648468,-0.13733496845058074,0.8770108261154275,0.016252269606457634,-9.988390861776507e-07,0.01625326844554381,0.04781912323780523,-0.03156585479226142,-1.2905719388884547,7.9316534078026e-05,-1.2906512554225327,0.38641273054284525,-1.677063985965378,0.7558827035180304,-4.6455369442028566e-05,0.7559291588874725,-0.08933806216817476,0.8452672210556472,-1.274319669281997,7.831769499184835e-05,-1.2743979869769888,0.43042685846917816,-1.704824845446167,-0.5346892353704242,3.2861164635997424e-05,-0.5347220965350602,0.2922441738054866,-0.8269662703405468
MLI,3.0563119391062648,0.005499561,-0.00401993475,-0.0013456659914899553,0.0014796261016037466,-0.005365600741489955,0.00013396011011379137,3.6433442,0.016808373490597946,3.626535790404055,10.295806857389987,-6.669271066985932,-2.663122933144517,-0.012286174570853157,-2.650836758573664,-3.5772347912144706,0.9263980326408068,-0.8914756544965201,-0.004112775035840019,-0.88736287946068,-29.008344813724538,28.120981934263856,0.9802214336091295,0.00452219891974479,0.9756992346893847,6.705226536571776,-5.729527301882391,-3.5545985876410375,-0.016398949606693178,-3.5381996380343446,-32.299953378126766,28.76175374009242,0.08874577911260938,0.00040942388390477046,0.0883363552287046,-21.940511802113726,22.02884815734243
MLT,,,1.014975e-05,-0.0004814353916484716,,-0.00047128564164847155,,,,,,,0.006723997694411225,,,,,-0.31894090627377897,,,,,,,,,,-0.31221690857936774,,,,,,,,,
MMR,1.650736896013351,0.04291331,-0.0276199405,-0.007041040389737473,0.015293369729778291,-0.03466098088973747,0.008252329340040818,28.429173,0.0708385845263622,28.358333931342777,5.499082144578168,22.85925178676461,-18.297634546838612,-0.04559325484904344,-18.252041291989567,-1.893133817286146,-16.35890747470342,-4.664542412064444,-0.011622905157659872,-4.652919506906784,-15.658222038678142,11.005302531771358,10.131538491372462,0.025245329677318757,10.106293161695143,3.598740055758719,6.507553105936425,-22.962176958903058,-0.057216160006703314,-22.904960798896354,-17.39708699844514,-5.507873800451215,5.466996079308019,0.013622424519658885,5.45337365478836,-11.863635518616661,17.31700917340502
MNE,-0.020504986789258682,0.0006181071,0.00046433125,-0.0006175897054008827,0.0010824383430324495,-0.00015325845540088267,0.0004648486376315668,0.40948305,-1.2674277776977463e-05,0.4094957196173613,-0.06917530089858782,0.4786710205159491,0.307609769151268,-9.52110614708997e-06,0.3076192902574151,0.0240918404013164,0.2835274498560987,-0.4091402995352243,1.266366875042726e-05,-0.4091529632039747,0.19463371779826097,-0.6037866810022356,0.7170928272019013,-2.2195383924067434e-05,0.7171150225858254,-0.04499392598120441,0.7621089485670298,-0.10153053038395632,3.14256260333729e-06,-0.10153367294655966,0.21680927408848513,-0.3183429470350448,0.30795252766667697,-9.531715173640174e-06,0.3079620593818506,0.14720704243528066,0.16075501694656996
MNG,-0.9282779404504274,0.014856405,-0.0002555549999999999,-0.009714005706178735,0.014600849624879361,-0.009969560706178734,0.004886843918700626,9.842058,-0.013790872687681218,9.855849054450376,-3.1184069266370384,12.974255981087413,-0.16929985771031406,0.00023722606907180892,-0.16953708377938587,1.0899895556570118,-1.2595266394363978,-6.435326187526126,0.009017297210455296,-6.4443434847365815,8.802787555986328,-15.247131040722909,9.67275836489902,-0.01355364661860941,9.686312011517629,-2.0243639027737106,11.71067591429134,-6.60462604523644,0.009254523279527103,-6.613880568515967,9.806025323590767,-16.419905892106733,3.237432177372894,-0.004536349408154113,3.241968526781048,6.668291049424257,-3.4263225226432086
MOZ,3.1076877574904156,0.023993898,-0.008165206,-0.0019169635759035647,0.015828692183107375,-0.010082169575903565,0.01391172860720381,15.895456,0.07456554363811432,15.8208907704488,10.411402005407696,5.409488765041104,-5.409278683553063,-0.025374910723587284,-5.383903772829475,-3.6244849801775465,-1.7594187926519287,-1.2699483893343055,-0.005957324236390557,-1.263991065097915,-29.49419222190773,28.230201156809816,10.486178452154878,0.04919063291452703,10.43698781924035,6.773347254766316,3.6636405644740346,-6.679227072887368,-0.03133223495997784,-6.6478948379273906,-32.828249671791305,26.180354833863916,9.216230062820571,0.04323330867813647,9.172996754142435,-22.35214317042786,31.525139924570293
MRT,0.7031051089895972,0.00096669985,-0.00023091375,-0.0009320647269357411,0.000735786102142483,-0.0011629784769357412,-0.00019627862479325807,0.64041847,0.0006796916049008681,0.6397387783009524,2.3717392562641626,-1.73200047796321,-0.15297554349691864,-0.0001623566373609466,-0.1528131868595577,-0.8256075844397118,0.6727943975801541,-0.6174734426914901,-0.0006553394714175134,-0.6168181032200726,-6.673665725074929,6.056847621854856,0.48744294730272947,0.0005173349675399215,0.48692561233518955,1.543061563376236,-1.0561359510410464,-0.7704489861884087,-0.0008176961087784601,-0.7696312900796303,-7.433564944879636,6.663933654800006,-0.13003049538876063,-0.00013800450387759197,-0.12989249088488303,-5.047186477171632,4.917293986286749
MSR,,,,-8.892826412479118e-06,,,,,,,,,,,,,,-0.005891312031755347,,,,,,,,,,,,,,,,,,,
MUS,0.19740075384298755,9.451465e-06,-2.780925e-05,-0.001157262337372955,-1.8357784697154538e-05,-0.001185071587372955,-0.0011756201220701095,0.0062613986,1.8657263757025351e-06,0.0062595328237472735,0.6660682325555592,-0.659808699731812,-0.018423048142398125,-5.489566913808102e-06,-0.018417558575484317,-0.23183411277041663,0.2134165541949323,-0.7666621629424069,-0.00022844445779151909,-0.7664337184846154,-1.8736251126937513,1.1071913942091358,-0.012161649496604822,-3.623840538105567e-06,-0.012158025656066716,0.4333721689604369,-0.4455301946165036,-0.785085211084805,-0.0002339340247053272,-0.7848512770600997,-2.0870112287892755,1.3021599517291758,-0.7788238124390118,-0.00023206829832962466,-0.7785917441406821,-1.4168329548882013,0.6382412107475192
MWI,2.7623722625635576,0.0037320834,-0.0031802497499999996,-0.00040788924732064203,0.0005518336153211597,-0.0035881389973206417,0.00014394436800051772,2.4724274,0.010309403569938027,2.4621179645941247,9.310494286827737,-6.848376322233612,-2.1068491329000096,-0.008785033697424687,-2.0980640992025847,-3.235515073534194,1.1374509743316095,-0.27021811951615826,-0.0011267419429964684,-0.2690913775731618,-26.22106840984801,25.951977032274847,0.3655782612495962,0.00152436987251334,0.36405389137708283,6.062916749024757,-5.698862857647675,-2.377067252416168,-0.009911775640421156,-2.367155476775747,-29.19842725387195,26.831271777096205,0.09536014173343797,0.00039762792951687147,0.0949625138039211,-19.830418730143837,19.925381243947758
MYS,8.498245678211187,0.025435438,-0.03121884875,-0.06873704949171641,-0.0057834103703546524,-0.09995589824171641,-0.07452045986207106,16.850447,0.21615660428322805,16.634290096766577,28.45864504337257,-11.824354946605993,-20.681836204554077,-0.26530544646841625,-20.41653075808566,-9.71555764673202,-10.70097311135364,-45.536861725947084,-0.5841443337759675,-44.95271739217112,-80.08661088699726,35.13389349482615,-3.831388753033193,-0.04914884218518819,-3.782239910848005,18.705979142677375,-22.48821905352538,-66.21869793050116,-0.8494497802443838,-65.36924815025678,-89.00796889182337,23.638720741566587,-49.36825047898028,-0.6332931759611556,-48.73495730301912,-60.372384232028,11.637426929008875
NAM,0.35881114120465013,0.0030943826,-0.00133589,-0.0010415816426915404,0.0017584925840950013,-0.0023774716426915405,0.0007169109414034609,2.049964,0.0011102989463229217,2.048853652164517,1.2095911283799106,0.8392625237846063,-0.8849992640200016,-0.00047933221542388,-0.8845199318045778,-0.420930569578854,-0.4635893622257238,-0.6900261153229365,-0.0003737310978719657,-0.6896523842250645,-3.405689924701196,2.7160375404761314,1.1649646622915861,0.0006309667308990415,1.164333695560687,0.7870937972806528,0.37723989828003435,-1.575025379342938,-0.0008530633132958459,-1.5741723160296421,-3.793087964079468,2.218915648049826,0.4749385469686497,0.0002572356330270759,0.4746813113356226,-2.5760261130669044,3.050707424402527
