Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Haiti,HTI,3.599613850199782e-05,0.0018210894939432703,-1.1775710185370434,-0.00010549000000000001,-0.001112111824643612,0.0014005659169802815,-0.012760830462391376,0.00637535895824194
Hungary,HUN,0.002189058459329527,0.002687453490376145,-0.5724446456810264,0.0023032450423902274,0.0001908778712707759,0.004347718992080689,-0.012677420927970409,0.012370230775353909
Indonesia,IDN,-0.13385492527484658,0.10957776310555047,-0.49320281100050584,-0.1214224728692627,-0.2388974132104063,-0.03444118964881898,-0.5664931637675477,0.17807495169769288
India,IND,0.038854029266052824,0.04337727152084721,0.725210215778381,0.029813628696260454,0.002667998092246056,0.08948912830207416,-0.0870911060436344,0.18708608255895615
Ireland,IRL,0.0006957892685308948,0.00202059270268956,0.8154682598115919,0.0001354981486856937,-0.0010721476792591065,0.00384354,-0.0024866797788256406,0.005418406737805307
Iran,IRN,0.00023587441219031168,0.004613600720478741,-0.41199181369071153,-0.0001622615117388591,-0.003309009665964991,0.006152137932372391,-0.017818173040417433,0.01128286907687068
Iraq,IRQ,-0.0010626854344,0.0012730840509361928,-2.075533565420831,-0.0007367399999999999,-0.00196167,0.00014787,-0.00645943,0.00018475
Iceland,ISL,-7.91171716e-05,4.805041443452311e-05,0.3025158486649301,-8.013000000000001e-05,-0.00013919,-3.252e-05,-0.00014899000000000002,1.731e-05
Israel,ISR,-0.0002675690733,0.00032346498238284855,-0.9391322721544366,-0.00017743999999999998,-0.0006833900000000001,1.374e-05,-0.00107402,5.0600000000000003e-05
Italy,ITA,0.00678490751709647,0.00937370391579875,-0.22325490238610732,0.0067620570948159694,-0.0003618676125881076,0.015028025651583673,-0.02972163862432003,0.04690877761530876
Jamaica,JAM,0.0003896328076863142,0.0013145028655420507,-0.8314870667748224,0.00036288,-0.00011489,0.0010274798089581728,-0.009570781117100715,0.007623957920612097
Jordan,JOR,-5.482410059999999e-05,0.0001278749337438885,-0.6991159711914098,-2.373e-05,-0.00017968999999999998,5.8450000000000005e-05,-0.00040092000000000003,0.00020407000000000002
