Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
South Sudan,SSD,0.015329555273456691,0.024945908274452106,-0.864232770622853,0.015533262243483066,-0.0022534661327432205,0.03648432119499855,-0.10078376704944611,0.10252786618968963
São Tomé and Principe,STP,-5.033654458770692e-05,2.710972391503373e-05,-1.6281647354768616,-4.5588574776836625e-05,-5.962e-05,-3.594387809030421e-05,-0.00023688252676356056,3.269426832942292e-05
Suriname,SUR,0.01031991446939542,0.009290969014440358,0.13403700623474546,0.010391780668170682,0.0023623300989874607,0.018031912597363205,-0.018936184136044185,0.03765417233210651
Slovakia,SVK,-0.008981488580429199,0.007723700890191422,-1.0534592115099584,-0.0073699662560857224,-0.015477126678611577,-0.003391844617184024,-0.047886004186553914,0.015359460166191764
Slovenia,SVN,-0.003758984515888809,0.0014751646316814374,-0.4357672360055785,-0.0036190692994105796,-0.00510449561210575,-0.002459619152213646,-0.01005863663942343,0.0004952549950966111
Sweden,SWE,0.0003971973824452467,0.014779423990417418,-0.6827187606332111,0.001072911676416581,-0.011776133543937539,0.013062167393600724,-0.07165907813295663,0.040343780147026304
eSwatini,SWZ,0.00028138879726227945,0.0015269260222562507,-0.5748196275309356,0.0003675435981331021,-0.0008858535727438357,0.0015419701768078148,-0.005771999087787867,0.004448854693367481
Syria,SYR,-0.006259941746149333,0.003947160034027831,0.17923466643970642,-0.006255800962674545,-0.009363178849958544,-0.0034420502825860027,-0.0230665135477941,0.00996000233255082
Chad,TCD,-0.0005929558404044238,0.015315214756127684,-1.0606354109550566,-1.0841903587883593e-05,-0.01229343401253795,0.011305210607836989,-0.0978671158400014,0.05648254875021123
Togo,TGO,0.0004983315990305686,0.0036764757186743724,-0.49841330896583697,0.0003605414685310048,-0.0022295419487711188,0.0032672016169347355,-0.02076133724720327,0.015564802098522519
Thailand,THA,-0.055614241711737886,0.056730096089563975,0.11213668632739648,-0.0582237087520977,-0.09605540835159133,-0.012076056754006213,-0.2750470499506116,0.17490591082238308
Tajikistan,TJK,-0.0007977844877827632,0.0025632153215698105,0.31447271713409564,-0.0010008941931059557,-0.00279141713778839,0.0013508634812493389,-0.012509986194618955,0.010468916824217194
Turkmenistan,TKM,-0.01590136422948558,0.0074561701438876585,-0.09957629720080184,-0.016382103981842408,-0.020721245407138513,-0.010280538623513502,-0.04581734888858849,0.008432914397135626
East Timor,TLS,-0.0007403250473517201,0.002914967353483737,-1.9875851568248808,-0.00041099433990877146,-0.0021750490591731027,0.000988885112234762,-0.02102143257436302,0.01488302636028671
