Country,iso,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max
Honduras,HND,-0.0005353007855578919,0.000600911767110741,0.11252993646055925,-0.0005314995053207899,-0.0011226621411434318,-2.5215946572590736e-07,-0.0024071906096228947,0.0013259749442556179
Hungary,HUN,0.010602359833811232,0.0003229468578249895,-0.003969568809689062,0.01060002808164396,0.010292353433099862,0.010908707723730432,0.009592348331599516,0.011661834979600376
Iceland,ISL,0.0010419112963356988,1.0805381637934788e-05,-0.07132272318652197,0.0010417265528111354,0.00103174199125,0.0010525140750764189,0.0010040179080240176,0.0010711291820414848
India,IND,0.6212563290784032,0.02275677259084967,0.004760614710026695,0.621459998618648,0.5996854350426242,0.6429977428525957,0.5536445970858335,0.6935040655497956
Indonesia,IDN,0.26651904497455176,0.015907674229339523,0.09622800232354234,0.26620443884474376,0.2510622622921321,0.28178432460477665,0.21934833244138044,0.31380605055052596
Iran,IRN,0.18110484288353587,0.004510406760000371,-0.006692341466992174,0.1810505792202859,0.17672210868945426,0.1854601398519183,0.1667358690799522,0.1939936522761767
Iraq,IRQ,0.03672208166639494,0.0013120220852129026,0.16232665286713505,0.03672473477613539,0.035420390851853424,0.03797352745492567,0.03347965847896231,0.041583005794863785
Ireland,IRL,0.009600770172984528,0.0003369708079884231,-0.16965895532462286,0.009615617721730453,0.009282174814939896,0.009919907481407772,0.008579886693312326,0.010727518607063235
Israel,ISR,0.016481101945016344,0.0002126006707801554,-0.00022357408776884315,0.01648198884804991,0.016283555203461985,0.016680265916269584,0.015847721882587023,0.01710290069611698
Italy,ITA,0.08749636835151077,0.0016835968754568107,-0.3257997213667738,0.0875147420608991,0.08597720503024729,0.08909488976209141,0.08123941663715625,0.09297578955554865
Ivory Coast,CIV,0.01642751639539266,0.002431649038302189,0.14380266853087215,0.01636803527302705,0.01411255968701887,0.01879389550760664,0.009178830136551564,0.024899697534899266
Jamaica,JAM,0.0017190367712487749,0.00011033726579129884,0.09865947437364836,0.0017160601828955743,0.0016152968764709663,0.001822683763729563,0.0014359287066250015,0.002084340628998043
Japan,JPN,0.29927644906591777,0.00791942308553427,0.08626829536270537,0.2991937580753526,0.29171526223086697,0.3068830811245495,0.27357103743789096,0.32524475038016154
Jordan,JOR,0.006558881558174353,0.00017677596537559126,-0.20881217633993912,0.0065584676010159194,0.006388789191858224,0.006727740218438416,0.006049554908853043,0.007021435558699769
Kazakhstan,KAZ,0.07923956692340171,0.0021703705203611414,0.13024317655376505,0.07917198230962555,0.07715423968296305,0.08129376049402298,0.07265753935555216,0.08611999191920265
Kenya,KEN,0.0010759975974569637,0.0006654699847761694,0.04263196102412513,0.0010823330812295005,0.00042821397407046945,0.0017009191632341046,-0.001125887763545966,0.003376229403504628
Kiribati,KIR,1.689728744137948e-05,4.980874262824772e-07,-0.24735701138143054,1.6911353576770602e-05,1.6437838480557947e-05,1.7375952813432685e-05,1.54e-05,1.81075690511804e-05
Kuwait,KWT,0.026153758900144583,0.0008781132607954683,-0.1764174168769529,0.02619880077829493,0.02528132249874761,0.026992846822423085,0.02361333471154151,0.028626716227371195
Kyrgyzstan,KGZ,0.0029876492832410194,0.000116539420416532,0.012239781770168785,0.002986602428587411,0.002872554183626549,0.0031004655344731005,0.00265452969515156,0.00337266062012731
Laos,LAO,-0.0044335930094039,0.0016773523719036058,-0.058133678396745846,-0.0044310248728736765,-0.006041816301399759,-0.0028303134156127535,-0.009724853976883475,0.0008155933209597344
Latvia,LVA,0.00021771861027408148,0.00026711255035964654,0.06664360814571293,0.00021793137362752962,-2.7333611053099454e-05,0.0004748032245524845,-0.0006120201096973181,0.0010876989581613916
Lebanon,LBN,0.006580431416511796,0.00024094797950352433,-0.26462002395750295,0.006586319108830214,0.00635978694127632,0.006812030150669901,0.005704795603688605,0.007217258238788136
Lesotho,LSO,0.0008340669047260718,0.00010585163450672811,-0.16365818568595764,0.0008363713682189564,0.0007370674844237631,0.0009321333589132543,0.00046154199999999995,0.001149306171778394
Liberia,LBR,-0.0007228044000304133,0.0003884403931133274,0.028400970401622285,-0.00073072438081783,-0.0010718531242405157,-0.0003571320978657156,-0.001971949687183613,0.0005091048511596399
Libya,LBY,0.013094329274939776,0.0005825639991341385,-0.003688194685176013,0.013106006775384892,0.012516387739322996,0.013660495563266071,0.011300598852675663,0.014917763144475809
Lithuania,LTU,0.0023538161348746014,0.00029542779710274407,-0.019779835975732154,0.0023597715812235364,0.00207683743554217,0.0026259002524183796,0.0013955351007804975,0.003393598905615212
Luxembourg,LUX,0.0024910805676826692,7.774809465144013e-05,-0.2295196044258029,0.0024924900012833462,0.0024153252980575173,0.0025645676029968,0.0022300565825698004,0.002702223896352489
Madagascar,MDG,-0.0022508215628584,0.0008452479809545123,0.033262879628614184,-0.0022763262500178107,-0.0030678752694093805,-0.0014395774572107409,-0.004751476587125305,0.0002176617650948326
Malawi,MWI,0.002581471415977833,0.0002908032483981936,0.07730677185404038,0.0025808811034336073,0.0023068772706013266,0.002852603626020651,0.0016072796767268866,0.0034826340543078317
Malaysia,MYS,0.07789441491079228,0.0033185573694625523,0.19900533719850144,0.07763802907642364,0.07463708549176395,0.08103564356691523,0.0684509273985898,0.08839760956307263
Mali,MLI,0.005323428365706954,0.0007732146090715801,0.0016941305556993722,0.005317354461722409,0.004591832715237003,0.006075968588499784,0.0029321195749342863,0.00842044589927036
Mauritania,MRT,0.0011579796002892453,8.239612391732324e-05,-0.053368535504114724,0.0011606220597915418,0.0010754325941601927,0.0012331334797793133,0.000907876604191579,0.0014116508021685536
Mauritius,MUS,0.001174115423255792,2.2531188285505827e-05,0.08683883488386367,0.0011736600188648363,0.0011527569255152077,0.0011954429729456504,0.001103640089779928,0.0012485797970686707
Mexico,MEX,0.09399670646962995,0.0028683860367599186,-0.036517775800971236,0.09397658591746383,0.09113983325997635,0.09680034311671182,0.08358624087792284,0.10249830064628643
Moldova,MDA,0.0009149635887955441,6.52409498365717e-05,-0.10956574590653141,0.0009183535269374975,0.0008507042906121461,0.0009795018551064971,0.0007062286730362358,0.001083467403713248
Mongolia,MNG,0.008741000918546299,0.0007122551104939814,-0.052899043465309874,0.008756523604045408,0.008048808682134851,0.009426348208191267,0.006429288848477666,0.010949343324539462
Montenegro,MNE,-0.0002853637459184186,0.0001064691144985013,0.17471083502630416,-0.00028395750405670885,-0.00039195949307293734,-0.00018679969038255998,-0.0006096766791017835,0.00014871120831010115
Morocco,MAR,0.0177804594329035,0.0006225768396045121,0.11850869704600098,0.01776659814839074,0.017168032014923746,0.018386772139941044,0.016163823826938168,0.019639691103712324
Mozambique,MOZ,-0.008923475018739501,0.00268328456146576,0.10734451441872289,-0.009053518033371517,-0.01147225432310476,-0.0064345104980826,-0.016927002144743943,0.001787003497239481
Myanmar,MMR,0.0038375271585595378,0.0024155719025749445,-0.02072732568448335,0.0038570979230905613,0.0015695958693018517,0.006132279328992976,-0.004573983506343927,0.012548927540045152
Namibia,NAM,0.002370553218995451,0.0001515891537217652,0.043116700629304325,0.0023688606744259972,0.0022208604517739696,0.002521739853488039,0.0018799086838806422,0.002815974085335019
Nepal,NPL,-2.6940784759579053e-05,0.0006503686184318482,0.08085396435399728,-1.505109150398351e-05,-0.0006704024131932843,0.0005883594491292586,-0.0018828244561940291,0.0020999235219181698
Netherlands,NLD,0.043114664472621064,0.0011026097327753457,-0.24326684070037471,0.04315555119528326,0.04206835235229474,0.04416458526774939,0.038916057907487776,0.04605691676410813
New Zealand,NZL,0.003660957665012621,0.0008327540887237574,0.055649720506990574,0.003667569203740081,0.0028058398689592423,0.004454263069964882,0.0012837199371118768,0.006492149133507165
Nicaragua,NIC,-0.0014222812755716751,0.0006169185982355011,0.07444480817011986,-0.0014098620896624244,-0.002026097634905846,-0.0008480191805294301,-0.0031886999156916507,0.00034116738739763184
Niger,NER,0.006096100309563165,0.0010891901163959197,0.10118259628678986,0.006098133587628592,0.005095949247920202,0.007152163698889872,0.0028891969951239634,0.009606692702712267
Nigeria,NGA,0.01904169460340363,0.0025086567630618313,-0.12087288321975444,0.01911964477567226,0.016654886704195036,0.02147567381062604,0.010251061947190797,0.026357330318178995
North Korea,PRK,0.006744278281680849,0.0009880625542498724,-0.12386599952076847,0.006725459727349424,0.005791502911770328,0.007747004529329723,0.0033844844895426314,0.009708968152715013
North Macedonia,MKD,0.0011747800175720777,0.0001306460091127323,-0.015161097672059871,0.001176365586238975,0.0010440983471583598,0.0012997412683319477,0.0008017380352687146,0.0015274593488830267
Norway,NOR,0.008013026869443041,0.0004314624124382813,0.0866418851246124,0.007992208775241273,0.007599317579212374,0.008426642501930554,0.006684061718260653,0.009336092397309387
Oman,OMN,0.017711398979039315,0.00034754384801238044,0.35305195357942926,0.017685343362010282,0.017391067153906932,0.018032784894606524,0.016882261500269124,0.01932705985035824
Pakistan,PAK,0.05377888102184802,0.002111231340957008,-0.14749583935898664,0.053816313462785356,0.05169512168833142,0.05577999637973701,0.046662996759482545,0.0598332474841237
Palestine,PSE,0.0008826493343922717,3.070902903946635e-05,-0.15080406732946816,0.00088291989065684,0.000853704927721651,0.0009134589454743877,0.0007871437500000001,0.0009690587404410387
Panama,PAN,0.0004773735948562943,0.0002985142064775739,-0.05568055085045749,0.00048686750974301775,0.0001911147096105729,0.0007627460352603773,-0.0004794475237970817,0.0014118680320380217
Papua New Guinea,PNG,-0.022566065050132644,0.0013533211008541592,0.04899212878343375,-0.022562143527948487,-0.02384896843095856,-0.021250120497495806,-0.02637667048154424,-0.018153264741290285
Paraguay,PRY,0.006883940670741237,0.002355516955096856,0.0009041679888347936,0.006921733443657919,0.004562388865730812,0.009033994189028583,-0.0004096685650759554,0.014495446098509647
Peru,PER,-0.029553323626224162,0.003293261265503215,-0.06826161752389125,-0.029449469029666477,-0.03267303784257866,-0.026361510183130363,-0.041701053171552996,-0.01732228792375885
Philippines,PHL,0.03230304469522531,0.0019775955610285387,-0.12410677462530842,0.032294220272820334,0.030411066554538593,0.03427492619388619,0.025538069321780724,0.03798936013381647
Poland,POL,0.07728652201203358,0.0015913460490913087,-0.0976135467178878,0.07732303899074465,0.07579733108105052,0.0787491315071156,0.07248647557254077,0.08214169605553656
Portugal,PRT,0.011931399334571274,0.00048380826577745784,-0.01802959430575631,0.01193584634461129,0.011462959400320155,0.012387689535243239,0.01050209910839122,0.013465644532769138
Qatar,QAT,0.025830992098568706,0.0006381245165806331,-0.02338607364847702,0.025806359486779812,0.02525829909702258,0.026466311677973597,0.023810104243153992,0.02758138987568956
Republic of Serbia,SRB,0.008147477282545718,0.0004755817186587216,-0.049976568290433725,0.008160133215868153,0.007688471688206806,0.008598509314366534,0.0065699834031013,0.0094325286712625
Republic of the Congo,COG,-0.0184254899894818,0.001125237245074902,0.026967656530757476,-0.018433848084236974,-0.0195482600446672,-0.017359434215879804,-0.0217945612872677,-0.014455876678454624
Romania,ROU,0.015502734226893456,0.0007574487142325423,0.014752942315281924,0.01548178928138141,0.014788016723155125,0.016213944656708442,0.013203142614637748,0.018346872988490633
Russia,RUS,0.22776129210941384,0.018115696094057363,-0.007132368040132098,0.2277001030722559,0.21079824857260165,0.245661804995824,0.16833771508713452,0.2849625062498611
Rwanda,RWA,0.00010698392644783682,8.573503673512525e-05,-0.015027923186837948,0.00010685386812156909,2.4749854590761336e-05,0.00018768662742453773,-0.00018903277468550384,0.00039221902274647335
Saint Vincent and the Grenadines,VCT,6.0805598451418797e-05,2.1860929738279793e-06,0.35827016722390814,6.066357021048462e-05,5.877456292604319e-05,6.28270133025e-05,5.515528497365642e-05,6.931500000000001e-05
Samoa,WSM,0.00013521634212267165,1.8211918891929854e-05,0.4714054041466961,0.00013348338415898207,0.00011902589783164267,0.00015171704581987177,8.815581662221952e-05,0.00021114280953105102
Saudi Arabia,SAU,0.1770055282016171,0.003983261121098947,-0.42525510957963625,0.1773638479811508,0.17309695624345825,0.18072001355593698,0.16345532107567978,0.18638356685048713
Senegal,SEN,0.0037715317270947974,0.00021926914249692704,0.10636333682365186,0.0037671290063658203,0.003561815877512722,0.003982725030335849,0.0030126238443460864,0.004483354274177914
Sierra Leone,SLE,-0.0011289601216610422,0.00026039907032005845,0.04344971019079201,-0.0011282067964838022,-0.0013784536092328267,-0.0008952275686616805,-0.001951220637040284,-0.0002832371114940864
Slovakia,SVK,0.009183057783775301,0.0009878246185377059,0.2893750466819711,0.009123266596731225,0.008230395740396001,0.010164857171187727,0.006160566907554623,0.01284680246160064
Slovenia,SVN,0.0037724869036797086,0.0001520659957386094,0.14139127291602377,0.0037647300986476196,0.003631174477591646,0.003916972312840064,0.0032594352976415466,0.0043091937343108155
Solomon Islands,SLB,0.0006469054054469562,0.00011418657194998993,0.03651990673251617,0.0006439505229808919,0.0005432908195903593,0.0007589976552016507,0.00022281018365470867,0.0010648185291980258
Somaliland,SOM,0.0033971857290592427,0.00031162302565651567,-0.13880582465999913,0.0034113552500000003,0.0030951987330160233,0.003690493176707109,0.0024783008888121646,0.00430856025
South Africa,ZAF,0.11766898604773081,0.001911063498963673,-0.06410558531294218,0.11760038666630684,0.11587684529339422,0.11954707786815892,0.11163933038991684,0.12358832735439505
South Korea,KOR,0.16660760780664272,0.0017881415208553678,0.0887636534795048,0.1666215373479129,0.16485637395166794,0.16832508955353007,0.16127463533204206,0.17322832892068032
South Sudan,SSD,-0.005891997666467786,0.0007591967082654658,0.02722505198604197,-0.005922344307250695,-0.006601204439697295,-0.005159914609094057,-0.008957978936953263,-0.003657946407787108
Spain,ESP,0.06176613338886187,0.0017526202426960467,-0.11902508281816342,0.061771967894036314,0.06008881711230092,0.0634974179136662,0.05504325793416324,0.06824252921379344
Sri Lanka,LKA,0.002925772981829123,0.0005426945185068169,0.010097232690040177,0.0029384270210320793,0.0024017186107328395,0.0034375207595702816,0.0006650771822834661,0.004777714700711398
Sudan,SDN,0.01637397570971141,0.0006068749298970438,-0.0077219996375283186,0.016355719071660696,0.015811257350046806,0.016951626874418615,0.013835806316642326,0.018201792320966994
Suriname,SUR,-0.009967745499109212,0.0006510226895039534,-0.05376809166295319,-0.00996743257583877,-0.010560141428400085,-0.009339243440508332,-0.011987252953964795,-0.00795009001868454
Sweden,SWE,0.0017883962355580666,0.000962836709431118,-0.08170625751861928,0.00180700926849539,0.0008634305614640559,0.002690895141512444,-0.0009097597825908944,0.004394890399468799
Switzerland,CHE,0.009333039259004177,0.00027879824127909655,0.113785521662345,0.00931210267514183,0.009065773752953315,0.009604215752528256,0.008413281413005392,0.010328451887721706
Syria,SYR,0.00739900040398285,0.0002353158704835319,0.18734354218189891,0.007384613279182425,0.007177404397858196,0.007629741858086676,0.006823868903592324,0.008208746795179985
São Tomé and Principe,STP,5.0047429363863234e-05,3.6051567342149983e-06,0.4111393742184302,4.986198143436096e-05,4.6613446888797075e-05,5.340695618768273e-05,4.029716318442807e-05,6.3963394618789e-05
Tajikistan,TJK,0.0024372508787996387,0.00019403917802419,-0.11122439582557724,0.0024395654649739347,0.00224857328876469,0.0026224731913989307,0.0017866669802587502,0.003001256617906664
Thailand,THA,0.06941656326416586,0.0021800532823627507,-0.035397267017599085,0.06941502534563931,0.06733387486837267,0.0715576758921609,0.06224183603853366,0.07625293243108079
The Bahamas,BHS,0.0006269900210898037,1.4237150231157707e-05,-0.11123031295052031,0.0006274437253445418,0.0006133868863363643,0.0006409508823909341,0.0005834863731101451,0.0006698978162137954
Togo,TGO,0.0004309479778997548,0.00013839851419543222,-0.08227642440114917,0.0004339086165445219,0.0003001998888236052,0.0005610314356399501,1.7871555303838643e-05,0.000818944739520943
Trinidad and Tobago,TTO,0.010657719795206468,0.00033133663555208107,0.1003608053906737,0.010655281422654539,0.010331448461641024,0.01096428242949451,0.009613661493389873,0.01188601749629169
