Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Ukraine,UKR,0.0009355091274184879,0.009486911000089106,-0.6664064722879881,0.0016014565208834408,-0.005736726126266555,0.008740837171192515,-0.03619243230966568,0.038127000106172565
Uruguay,URY,-0.0003550207259598733,0.0019619798485495,-0.3324048862873113,-0.0003509489214604348,-0.0020759867220833342,0.0017153242548824102,-0.008989033015266656,0.005419493382552266
United States of America,USA,0.19363670160496882,0.13985855289653218,0.06658796120692537,0.19320796973245621,0.06828437745945054,0.3191776857861328,-0.2792310294696426,0.7576325732131958
Uzbekistan,UZB,0.000229898552,0.0010119514881540227,-0.48694915418962736,0.00036295,-0.0010990400000000001,0.00154893,-0.0019151,0.0016143099999999999
Saint Vincent and the Grenadines,VCT,3.5122429999999997e-06,1.1779976163082474e-05,-3.816254808131606,3.5100000000000003e-06,1e-08,1.221e-05,-6.244e-05,1.8350000000000002e-05
Venezuela,VEN,0.017338642595629755,0.04796568255222685,-0.7679192174657152,0.021106956622645855,-0.0236798759473753,0.059233532678513334,-0.22792388543628692,0.13346752150379182
Vietnam,VNM,-0.011706294388020793,0.02296644334630619,-1.0866106263830306,-0.008397303363372684,-0.027964819304528238,0.007573797501826289,-0.12609394819395064,0.058246528787498475
Vanuatu,VUT,7.634109912909157e-05,0.00018155193444586686,1.2745697306793724,9.01e-06,-4.65e-05,0.0002617,-0.00023486700184353627,0.0009344940528173745
Samoa,WSM,-7.101922220316694e-05,0.00011913812451115186,-1.6191000738476984,-1.9410000000000002e-05,-0.00014127,9.86e-06,-0.0005058116168769356,0.00015481140558406712
Yemen,YEM,4.100011e-05,0.00014065825100876802,0.7673293061402086,5.7560000000000005e-05,-9.366e-05,0.0001615,-0.00021754,0.0004704
South Africa,ZAF,0.0031241163323337167,0.007702331017680529,-0.5482223490279147,0.0033738430593413114,-0.0024928363606194883,0.00935776809412241,-0.03825310822125435,0.03075109543457508
Zambia,ZMB,0.009365974639267319,0.02644569703604562,-0.8167150761591836,0.009148891371121407,-0.009889384303545077,0.03273038623918533,-0.11978097206422805,0.08599357240562439
Zimbabwe,ZWE,-0.0010572707215386113,0.002888157339548748,0.6967601099827787,-0.00137509,-0.0034971121011674036,0.00127413,-0.009965306793888807,0.011248440838861465
