Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Slovenia,SVN,0.0007944964184700893,0.0012987036962050253,-0.5697557860563794,0.000950167013797909,-0.0002955440431833267,0.001867213984951377,-0.0038600440602749586,0.003980554640293121
Sweden,SWE,0.014319522847114421,0.014502118955634335,-0.7291338845481968,0.01474605780094862,0.002361265243962407,0.026117535308003426,-0.05226952210068703,0.04950094223022461
eSwatini,SWZ,0.0005436354797162494,0.0015240120888916915,-0.576405804328311,0.0006370995542965829,-0.000581106207682735,0.0017767654499039054,-0.005241929087787867,0.004566964693367481
Syria,SYR,0.0011674676032578646,0.0038732437598486573,0.1895095916942398,0.0011928798630833626,-0.002094945637509227,0.0037976268213242292,-0.013971660286188126,0.01640317775309086
Chad,TCD,0.006453722120669318,0.014772203512789833,-1.1732259975863029,0.00762104382738471,-0.003733074525371194,0.016580471768975258,-0.08466404676437378,0.05787130072712898
Togo,TGO,0.0014325835203097086,0.003633528993355039,-0.5009954904403827,0.001264764869119972,-0.0012770076282322407,0.004183870740234852,-0.01828024350106716,0.01588984578847885
Thailand,THA,0.02905406094560167,0.05653011778410759,0.11140257337997199,0.026354772970080376,-0.011095894500613213,0.07184774428606033,-0.17788562178611755,0.24621151387691498
Tajikistan,TJK,0.00164514802943595,0.0024497115111787753,0.3525109734002237,0.0013796718558296561,-0.00018008520419243723,0.0035495953634381294,-0.008903710171580315,0.011248612776398659
Turkmenistan,TKM,0.0014031868762807336,0.007376264791732536,-0.10487464546063359,0.0007377403671853244,-0.0031379354186356068,0.00711050583049655,-0.026152856647968292,0.024532316252589226
East Timor,TLS,-2.196714124220307e-05,0.002892414469360821,-2.0287359848684625,0.0002848842123057693,-0.0013256395468488336,0.0016155975172296166,-0.019658194854855537,0.015054972842335701
Trinidad and Tobago,TTO,0.000316453727269451,0.0009821543583590515,2.7992391899251534,0.00017480952374171466,-2.7584943381953053e-05,0.0007735430845059454,-0.0033095786347985268,0.007126327138394117
Tunisia,TUN,-0.00029932075188262387,0.004770746048238468,-0.5006851395063043,0.0004252547223586589,-0.004503514617681503,0.0032605184242129326,-0.016910746693611145,0.013179998844861984
Turkey,TUR,0.017207388535414793,0.02387065046544263,0.16581401815419133,0.01610095426440239,-0.0008644349873065948,0.03715832158923149,-0.05267241597175598,0.08399070054292679
Taiwan,TWN,0.0019131499069626444,0.0022606362676352186,2.167839077726583,0.0016868081875145435,0.000196652821614407,0.0034029611852020025,-0.003411079291254282,0.015720369294285774
United Republic of Tanzania,TZA,0.04635946100128931,0.04482626628478857,0.11055290215673609,0.04296642169356346,0.010604504495859146,0.08431550115346909,-0.10296592116355896,0.19578829407691956
All Countries,Total,3.3803528766710995,1.1301332839960407,0.03015652346675049,3.419830468380516,2.212088882428361,4.345065456593552,0.27420037243312834,6.715670299322098
Uganda,UGA,0.021303459009702784,0.020410083574486777,-0.4072514371482674,0.02127939835190773,0.0067673977464437485,0.03833060339093208,-0.07055984437465668,0.09791966527700424
Ukraine,UKR,0.007115984933756409,0.03630566755148772,-0.22975327469467152,0.00914225447922945,-0.021319571882486343,0.04029681533575058,-0.10500241816043854,0.11668384820222855
Uruguay,URY,0.009283569088320837,0.019668230397832942,-0.4383034203311796,0.008282213471829891,-0.00339367869310081,0.025307990610599518,-0.06418275833129883,0.06385143846273422
United States of America,USA,0.2963124399842694,0.2415161537536076,-0.2634997596717107,0.28936129808425903,0.0826336145401001,0.5291176438331604,-0.38529691100120544,0.9407608509063721
Uzbekistan,UZB,0.0018033200181240318,0.006375991979865493,-0.3595575558320922,0.0014014433836564422,-0.002659970661625266,0.006830920930951834,-0.02919778600335121,0.020697234198451042
Saint Vincent and the Grenadines,VCT,1.818697021943106e-05,0.00011393503871949461,1.341201535976849,0.0,0.0,0.0,-0.000418834388256073,0.0005667581572197378
Venezuela,VEN,0.02628130658341106,0.06317974323848531,-0.9117230396353043,0.03258479759097099,-0.029418114572763443,0.08134249597787857,-0.2690849304199219,0.1627548187971115
United States Virgin Islands,VIR,-2.9896743817864892e-06,4.342260519962719e-05,-2.6200932004844257,0.0,-5.245537944981171e-12,0.0,-0.00034919517929665744,0.00024118540750350803
Vietnam,VNM,0.022080980124755296,0.018485627586425277,0.21958508439351754,0.022038545459508896,0.0069917719811201096,0.03587493672966957,-0.03791188448667526,0.08830107003450394
Vanuatu,VUT,0.0003230169298199354,0.000527489786353971,2.2599873294264516,1.1862965038744733e-05,0.0,0.0006481069722212851,-0.0003315857902634889,0.002356775803491473
Samoa,WSM,4.088233919475175e-05,0.00011832356699281332,3.140487842452617,0.0,0.0,6.420230056392029e-05,-0.000238181630265899,0.000636886921711266
Kosovo,XKX,0.0004023851296136854,0.0012774251874921399,0.15180106557263412,0.0003923338372260332,-0.00026612088549882174,0.0013822059938684108,-0.004308979958295822,0.007459060754626989
Yemen,YEM,0.0013290442729519782,0.0023167039490414746,1.8635154109960161,0.0007168396841734648,-0.00030682177748531103,0.0032590487971901894,-0.0025550052523612976,0.01592755876481533
South Africa,ZAF,0.011353828961253021,0.0612304525717082,0.3634258241895238,0.011830756440758705,-0.04736476019024849,0.06318452954292297,-0.11974557489156723,0.20005302131175995
Zambia,ZMB,0.032592796452355105,0.042195481620668995,-0.8374724537132764,0.03241709619760513,0.007227257825434208,0.06885337084531784,-0.14911232888698578,0.1448972374200821
Zimbabwe,ZWE,0.00934220218261762,0.03507177433172343,-0.15183999628015413,0.010127143003046513,-0.0184271689504385,0.03237753361463547,-0.16672149300575256,0.16105017066001892
