Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
United Republic of Tanzania,TZA,0.01439730614755272,0.049394246699202275,-0.06897830417247885,0.015235910342235565,-0.027413572365044953,0.056872063675307845,-0.17498278116355898,0.18675566407691957
All Countries,Total,2.211944934626697,1.169143981514023,-0.021291161235466437,2.2750786462066133,1.0724248565071632,3.2460108465935518,-1.4048172575668716,6.133160119322098
Uganda,UGA,0.01838994455834341,0.020817304109948115,-0.4325537672618495,0.01823166154419422,0.002894302394858599,0.03598629891221724,-0.07794882437465668,0.09762245527700424
Ukraine,UKR,0.006007251769628003,0.036765024614127916,-0.23150855838072482,0.0072951183054304125,-0.024657797606620787,0.03863908374447298,-0.10982345816043854,0.12076742820222855
Uruguay,URY,0.008720304226391926,0.01992883618015328,-0.4204764825200108,0.007670889444957972,-0.004645624521638198,0.024953098933229445,-0.06912486833129883,0.06577508846273422
United States of America,USA,0.30140342196460984,0.24446170902906716,-0.22149067972138928,0.30778709186790465,0.0811824603480339,0.5320059043371582,-0.4441383210012054,1.0686554509063722
Uzbekistan,UZB,0.002065924265658793,0.006531268083531877,-0.4857214955361409,0.001853046718768552,-0.002358828632658124,0.007279089469134807,-0.03111288600335121,0.022311544198451043
Saint Vincent and the Grenadines,VCT,2.0535512292926805e-05,0.00011397373696772532,1.1201879071629692,4.04e-06,0.0,1.8120000000000003e-05,-0.000481274388256073,0.0005851081572197378
Venezuela,VEN,0.019020905358598097,0.06315540843963185,-0.8862948258824447,0.026472777169799802,-0.034634306317420004,0.07225758331819535,-0.2856291204199219,0.16273992879711152
Vietnam,VNM,-0.00493712655714631,0.025965624702813127,-0.6324215292740237,-0.0026883279545855537,-0.02522291286289691,0.017158827233982085,-0.13421305448667525,0.08331245003450394
Vanuatu,VUT,0.00035906479983299907,0.0005521243926976583,2.051916250600471,0.000213791878788583,-3.2e-05,0.0006936372285802662,-0.0005379457902634889,0.0027248158034914732
Samoa,WSM,-3.601218815431452e-05,0.0001684136986249643,0.5053348191807087,-9.110000000000001e-06,-0.00014127,3.29639981465973e-05,-0.000686351630265899,0.0006835469217112661
Yemen,YEM,0.001328618805873574,0.002293171196082575,1.839859444931478,0.0007412442033936828,-0.0003161655357192457,0.003265907093612671,-0.0026572752523612974,0.01639795876481533
South Africa,ZAF,0.01109887175658101,0.06151079986712711,0.3745385976310809,0.011930945824885368,-0.04740935830817222,0.06303582954292297,-0.12307603489156722,0.20358905131175994
Zambia,ZMB,0.018331277772667288,0.04240595120678505,-0.7711003973830304,0.01728782675519943,-0.008686564627647976,0.05429641741937733,-0.17218904888698577,0.1347410374200821
Zimbabwe,ZWE,0.007610982789761267,0.03442875978747799,-0.08375393216104127,0.00829833794905424,-0.0206166289504385,0.030071440806282674,-0.17095723300575255,0.16261622066001893
