Country,iso,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
Sierra Leone,SLE,-0.0003037997590609802,2.713237869923095e-05,-0.9302287318753117,-0.000297,-0.000345275748675,-0.00027912225705329204,-0.000359544763153578,-0.00027400000000000005
El Salvador,SLV,-0.0018382907104535053,0.00017842263541220868,-0.5495683501639925,-0.00180016231090633,-0.00208635141450436,-0.00166333836289482,-0.0021336028312107297,-0.0016292850281751502
Somaliland,SOM,-0.00017026130221508938,5.27423554467988e-06,1.4864142525594448,-0.00017199999999999998,-0.000174,-0.000163,-0.000174,-0.000157630375885825
Serbia,SRB,-0.012003238098436366,0.0006298188364216605,2.4565741740051554,-0.0122298325380028,-0.0123278752541379,-0.011939429507567701,-0.0124261874362323,-0.0101498746902686
South Sudan,SSD,-0.00045689584091392364,4.108779613550811e-05,0.19757033133237004,-0.000462,-0.0005023732806074341,-0.00039700000000000005,-0.000522,-0.00039400000000000004
Sao Tome and Principe,STP,-3.919014400728576e-05,5.257951569394725e-06,-0.5458221606988246,-3.8e-05,-4.53341318442806e-05,-3.5000000000000004e-05,-5.03881824993289e-05,-3e-05
Suriname,SUR,-0.0007893828132876764,0.00011306056855970152,0.37102448309648844,-0.000796388486889412,-0.000934294977897918,-0.000662228580855452,-0.000942926571933429,-0.000570228580855452
Slovakia,SVK,-0.009357983700669226,0.00045783128092097367,0.7429420427321826,-0.00942363244397862,-0.00986895772790286,-0.00861087395112917,-0.00987082850588351,-0.008502789758447269
Slovenia,SVN,-0.0037818294865063873,0.00021365288489368886,0.02396654399218231,-0.00372420502183406,-0.00398926956058952,-0.0035084359061135404,-0.00412889257914847,-0.00346650964519651
Sweden,SWE,-0.011286788019928906,0.0007412208229158842,0.47698449509487817,-0.011582541914928999,-0.0118648169904701,-0.0102277312034962,-0.0123367142078845,-0.010017062083198301
Eswatini,SWZ,-0.0002884262401090125,4.385138830128322e-05,-0.26322920531772603,-0.000288,-0.000320040611584017,-0.000237,-0.000382,-0.00021
Seychelles,SYC,-0.00014976951447321802,1.7736372900548335e-05,0.9228900602998481,-0.000157,-0.00016600000000000002,-0.000125,-0.000167529661875,-0.00011300000000000001
Syria,SYR,-0.007561228391858022,0.0007342155618099538,-0.8185718292992088,-0.007152694421200929,-0.00848430874200484,-0.00686748208762669,-0.00907250326160597,-0.006680275420540041
Chad,TCD,-0.0005556920020464274,6.796702876347361e-05,-1.6096326393074738,-0.000520063439590677,-0.000639961984894516,-0.000511628395647505,-0.000725493138970269,-0.000498191288800216
Togo,TGO,-0.0005903096071167388,0.00010150729800170695,0.2789336679595013,-0.000630998474897844,-0.000723300251356331,-0.00044829475982532805,-0.000724565209478411,-0.00042082368995633205
Thailand,THA,-0.07522629471050872,0.0020618637948095864,0.04339290251772433,-0.0754084330433779,-0.07733005620834901,-0.07277351872703891,-0.07851862816449401,-0.0717654330545319
Tajikistan,TJK,-0.0019100375829884965,0.0005857466350923468,0.486034450496623,-0.00187173808619708,-0.0025243960230386404,-0.00125549188465398,-0.00253872033000189,-0.000793365952181464
Turkmenistan,TKM,-0.016781333441753584,0.00039867113542105937,-0.5225808555910396,-0.0167118011503643,-0.017139654231758002,-0.0164056848454144,-0.017621756575393503,-0.0161190618554536
East Timor,TLS,-0.00014067473295286827,2.2290807975057772e-05,0.6151334297816644,-0.000150038228677465,-0.00016501934254356702,-0.00011682266733431899,-0.00016533771950748,-9.607286902941491e-05
Tonga,TON,-3.992649463843113e-05,8.123473626948545e-06,-0.38186796546092877,-3.7e-05,-5.105106890438741e-05,-3.1e-05,-5.19369602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,-0.011009461271531785,0.0010631328246408227,-0.18626163928959533,-0.010902999105326,-0.0123462149779079,-0.00985491941988296,-0.0126597003479477,-0.00945797377576338
Tunisia,TUN,-0.008137493158892173,0.00036921070047079115,0.5452318909017424,-0.00832671012190999,-0.008390690157419521,-0.00765691238358271,-0.00869700209305237,-0.00743062127042836
Turkey,TUR,-0.11087669689153358,0.008497205748616008,0.4508105549716091,-0.11269838211869801,-0.119351067997782,-0.0993526958751965,-0.123554254868336,-0.0947957891496085
Tuvalu,TUV,-3.017961878305867e-06,3.7810899076026995e-08,-1.8438903362195318,-3e-06,-3.06306413426324e-06,-3e-06,-3.11621761770409e-06,-3e-06
Taiwan,TWN,-0.07591714968978215,0.0012566457106495327,-0.3975602149154177,-0.07558951965065501,-0.0774828056768559,-0.0746912727273422,-0.0779830786026201,-0.0742909927114376
Tanzania,TZA,-0.003274878016124925,0.0006030545824496696,-0.20939388304209025,-0.0030660327189262603,-0.00403426885192237,-0.0026423249780610897,-0.00418795611227654,-0.0025100713534112603
All Countries,Total,-9.492703458676631,0.22177962790593383,-0.4399459250276924,-9.446120070574992,-9.79880229121118,-9.273218877294108,-9.847293500024916,-9.263347437047592
Uganda,UGA,-0.0014023299879942898,0.00020716014927408757,0.4989988441137172,-0.00147049172792568,-0.00158181361943605,-0.00111617515010917,-0.00169296216312342,-0.0010247080376637602
Ukraine,UKR,-0.06129276056554772,0.010202187438635857,0.33126524948836283,-0.060884501048522506,-0.0703163250141333,-0.0564475571187659,-0.0811896869259342,-0.0385170213317043
Uruguay,URY,-0.0018841171344077805,0.0001687835230302774,-0.8105691890160434,-0.0017933869218208901,-0.00214926069179125,-0.00176778597352492,-0.00219419326669609,-0.0016819250186301301
United States of America,USA,-1.4275053423183184,0.06250503586243628,0.8434332359890666,-1.4336605281349801,-1.49567591067323,-1.37342052926611,-1.5089195052336999,-1.2867434584867201
Uzbekistan,UZB,-0.02991545440484625,0.0021015608617184107,-1.081517308877746,-0.0292947847994348,-0.0331496139733005,-0.027729948729820802,-0.034447196075263795,-0.0275120002821535
Saint Vincent and the Grenadines,VCT,-6.416364935155503e-05,2.954084640135943e-06,0.2892647068005377,-6.41530272365641e-05,-6.7e-05,-6e-05,-6.900000000000001e-05,-5.9e-05
Venezuela,VEN,-0.028746438100438303,0.012815042171944666,-0.13140793087677977,-0.034138972637136805,-0.0429204503135013,-0.0138927718322334,-0.049411352127177,-0.0125069780163029
Vietnam,VNM,-0.07173508673997603,0.01968612301965899,-0.020010349638924407,-0.062202891542220105,-0.0944283495468785,-0.049109657555785606,-0.0988229131641499,-0.040798704180262595
Vanuatu,VUT,-4.524284110227425e-05,8.545554452795202e-06,0.0661353347549522,-4.2999999999999995e-05,-5.61561757948262e-05,-3.7e-05,-5.7130656324575e-05,-3e-05
Samoa,WSM,-6.424253541245448e-05,5.905456567901343e-06,0.5392981377138739,-6.592545900000001e-05,-6.914836486643219e-05,-5.5e-05,-7.4e-05,-5.3e-05
Kosovo,XKX,-0.0022353209414415222,0.00011507218249287479,1.2368924615122332,-0.00228441207962487,-0.00230660001255023,-0.0021750454374161003,-0.00239997201042623,-0.00194669088886955
Yemen,YEM,-0.003556727610522887,0.0015923884710697584,-1.4130185192567328,-0.0027521451328384903,-0.00660969552652364,-0.00252349555852299,-0.006817271003385711,-0.0024372279036780904
South Africa,ZAF,-0.12081062315477975,0.005716117345287652,0.5752175145218804,-0.119910050978574,-0.127016266693001,-0.114600086809726,-0.128770221542554,-0.108895139970879
Zambia,ZMB,-0.0017991795923295209,0.00036217752446671483,0.4341374715243107,-0.0018695969304887302,-0.00213405123324348,-0.00133093798098736,-0.0022228018593798203,-0.00120528369575327
Zimbabwe,ZWE,-0.002857760293584162,0.00034206437820389734,0.4843050281662804,-0.0028722005858350798,-0.00326041161097722,-0.00253701657424381,-0.0033446928164689,-0.00214236874508622
