Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Malaysia,MYS,0.025468224396120422,0.016132900454345473,0.017538554041805956,0.025021376088261604,0.01214774139225483,0.040864698588848114,-0.029691902920603752,0.07728732377290726
Namibia,NAM,0.0030504997385263325,0.02931006461287628,-1.0761499546815,0.005156840663403273,-0.01860562153160572,0.02683996595442295,-0.12978990375995636,0.09491396695375443
Niger,NER,0.0033418975141827467,0.011829951029725585,0.43794686335037286,0.0014331534039229155,-0.003484319895505905,0.013164808973670006,-0.04001161456108093,0.0492863766849041
Nigeria,NGA,0.022947729773805985,0.027477360582408884,-0.2006500804320073,0.024618681520223618,0.0027024594601243734,0.04567734897136688,-0.07252998650074005,0.13237471878528595
Nicaragua,NIC,0.009223258171249618,0.007988092674399797,0.2046619431250898,0.009022369049489498,0.0019865217618644238,0.015775151550769806,-0.014711804687976837,0.03162092715501785
Netherlands,NLD,0.0005010864776675294,0.0022243608762242888,-0.5582148762717589,0.00035108442534692585,-0.000532579084392637,0.0016507164109498262,-0.011459902860224247,0.008797261863946915
Norway,NOR,0.008433322770603699,0.010769437107968849,0.39256174557643725,0.007310595829039812,0.0003096206346526742,0.016040505841374397,-0.030792927369475365,0.0434265099465847
Nepal,NPL,0.0067668283746324595,0.008739379379272287,-2.739941209437366,0.007308917120099068,0.0024718972854316235,0.012113010510802269,-0.052769735455513,0.03249628469347954
New Zealand,NZL,0.010595427494372124,0.01054095028230985,-0.5084860253550444,0.010588383302092552,0.0019717877730727196,0.019889425486326218,-0.03152766451239586,0.035952407866716385
Oman,OMN,-6.413841878454491e-05,0.0024784787526967414,1.5038510139808228,-0.00010469919652678072,-0.0007444742368534207,0.0004448681720532477,-0.010480692610144615,0.01547106634825468
Pakistan,PAK,0.007674165866802068,0.024897817254892332,0.848895240053302,0.004900465719401836,-0.011042668484151363,0.025618713349103928,-0.0727124735713005,0.11470327526330948
Panama,PAN,0.006322288839573666,0.005906462779703934,0.7405390575706948,0.005601359065622091,0.0020199494902044535,0.01014599110931158,-0.01531839370727539,0.0334969237446785
Peru,PER,0.06489332947871648,0.052383928031058125,-0.44293256224267963,0.06605351716279984,0.026592917740345,0.10231728851795197,-0.18775442242622375,0.20497849583625793
Philippines,PHL,0.018859353494565002,0.02111712519368697,1.3815433098223926,0.016748933121562004,0.0064477319829165936,0.033591821789741516,-0.046491775661706924,0.1374266892671585
Papua New Guinea,PNG,0.03881648412604351,0.021335449794282847,0.3358960400211067,0.0351652130484581,0.01941961608827114,0.0639631450176239,-0.033414728939533234,0.08856838196516037
Poland,POL,0.0051453550733748556,0.021567754460620918,-0.2996393762545252,0.005632601212710142,-0.012553260661661625,0.024198299273848534,-0.06421996653079987,0.07540282607078552
North Korea,PRK,0.006256551300962165,0.006340720090764354,0.18165791074635013,0.00679076137021184,0.0017849885625764728,0.010888420045375824,-0.01704961061477661,0.039241328835487366
Portugal,PRT,0.0016640824034690831,0.005562222344043531,-0.4439310689684227,0.0016738304402679205,-0.0037266945000737906,0.005965647753328085,-0.019465431571006775,0.017401348799467087
Paraguay,PRY,0.0112793391100593,0.03258271266005355,-0.3346992606808155,0.012390855699777603,-0.013300957158207893,0.04041818156838417,-0.08996674418449402,0.09697284549474716
Palestine,PSE,0.00011686472592904295,0.0006009117879761743,0.537288964785471,4.311471457185689e-06,-0.00010276212560711429,0.0002736632595770061,-0.003980867564678192,0.003039080649614334
Qatar,QAT,2.0493979393550477e-05,0.00022265799496527065,1.0162427865600379,0.0,-2.0688616132247262e-05,3.500557068036869e-05,-0.0011009203735738993,0.001211804337799549
Romania,ROU,0.0045179802278295395,0.016692867822188616,-0.621650015993687,0.006927126087248325,-0.008216317743062973,0.01748473197221756,-0.06381432712078094,0.06213489919900894
