Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Malawi,MWI,-0.00011143520109271527,0.000572710299758866,0.031451253045559374,-0.00011436214168961416,-0.0006624343810236254,0.0004205739916668689,-0.0020490684616216244,0.0017704863146869464
Malaysia,MYS,0.07440272074167328,0.0033723636967038636,0.20423890702293554,0.07417794930677063,0.07108717426269223,0.0774914483331209,0.06446132402816171,0.08543612484773011
Mali,MLI,-8.855136116482348e-05,0.0012997901047917743,0.05250197817330126,-0.00010952379956678381,-0.0012820896208553805,0.0011175442272213423,-0.004021323977310336,0.0041939800817807
Mauritania,MRT,0.00018013390436538414,0.00041448353777010356,-0.134065153414794,0.00018931861701569391,-0.00021320565671427606,0.000587053348926721,-0.0010631823948365204,0.001248119600943952
Mauritius,MUS,0.0011744055929885028,2.278788683450108e-05,0.08697442796725041,0.0011742714392225428,0.0011523441937441995,0.0011954965944180806,0.0011031600022200373,0.0012509506837734097
Mexico,MEX,0.06541542171006375,0.0065606310757224335,0.04628573581304757,0.06534161619107397,0.05917417579870755,0.07163689180506426,0.04646093992423499,0.0859133583650015
Moldova,MDA,0.0005502926084070765,0.0002171561672490169,0.08551797341805824,0.000551651987887725,0.000350837480490591,0.0007443619729990907,-0.0001862396662357989,0.0012512110998672773
Mongolia,MNG,-0.0049523143639177295,0.0030655194470029195,0.07830065147806117,-0.005070862588556986,-0.007866729438412077,-0.002072094961194318,-0.015115366622424088,0.005144215943252634
Montenegro,MNE,-0.0004584389967631226,0.00014786393039230105,0.10515883898947849,-0.00045611577597011704,-0.0006001336078364284,-0.00032200102006821855,-0.0010184765559328214,1.5437748655191532e-05
Morocco,MAR,0.020587440399171087,0.0013950837230069198,-0.021189069902379058,0.02053951615871618,0.01931256059729105,0.022022232193608497,0.015914900525089603,0.025677447831329345
Mozambique,MOZ,-0.013866611399724883,0.003569730429782579,0.07803005447617459,-0.013884136862285337,-0.017212658105541994,-0.01063609822626445,-0.02503625876991942,0.00026521030312431915
Myanmar,MMR,-0.008240938794909738,0.003033793535288223,-0.056754441760999495,-0.008131348805214152,-0.01113818221155116,-0.005437214189548243,-0.018409414843429055,0.002121961066584955
Namibia,NAM,-0.0008286908484976036,0.0021069802378824985,0.010851545032826225,-0.0008013356287385155,-0.0028374446194520445,0.0012585790330948768,-0.006073189000990931,0.005621558057973167
Nepal,NPL,-0.0014358797074460815,0.0008161186415169341,0.13918585599320318,-0.001434860367886755,-0.0022304121106749637,-0.0006775398232649512,-0.0036980141175382585,0.0015856972548038881
Netherlands,NLD,0.04264129904725547,0.0011126815462610047,-0.23807575310887355,0.0426892068953889,0.041605509602569306,0.04374736947043908,0.03852578673148579,0.045576439441914106
New Zealand,NZL,-0.00176569912320242,0.0010628044049379763,0.12202374961826576,-0.0017973855448382746,-0.0028051411118484902,-0.000753744453935154,-0.004897239854331197,0.0018562060336507888
Nicaragua,NIC,-0.0026877855519516175,0.0006726689697695763,0.06144192441496145,-0.002674665202256285,-0.0033573655486111935,-0.00204601525981845,-0.0046508484181607135,-0.0005864421598248484
Niger,NER,0.0027574939213132646,0.0014041309246386091,0.08031214141762905,0.0027771280258127454,0.0014222954216686395,0.004088277607682481,-0.0011962932083270403,0.008189537441560774
Nigeria,NGA,0.005719622451355282,0.00317878030449317,-0.09206009029849431,0.005764047200139942,0.0028208722936823457,0.008892085658526783,-0.005518100291028678,0.018025715696211735
North Korea,PRK,0.004643658769303542,0.0010741711813863969,-0.15110262852379233,0.0046311673218979235,0.003609084921829883,0.005733868115524183,0.0004260093430999796,0.007696807116844161
North Macedonia,MKD,0.0008076023640091017,0.0001674404296559967,-0.018336560775318922,0.0008054281240232706,0.0006384198623474411,0.0009643506648200893,0.0003496037861657965,0.001252889220136307
Norway,NOR,0.004404957896384207,0.0007599448305989735,0.06368092640293874,0.004405695952544492,0.003691157580461242,0.0051474241843826145,0.002162953838688555,0.0064905350928525125
Oman,OMN,0.017775098070076822,0.0003922198503861201,0.2956655422683373,0.01776297870446847,0.01739753977399841,0.018145856370450564,0.01673174868420002,0.019498943464160732
Pakistan,PAK,0.04644463847731089,0.0027969273854518742,-0.20674152259728526,0.04658358351676666,0.04388186506392556,0.04897759781090546,0.036509498354970235,0.053608600771024154
Palestine,PSE,0.0007680345409501565,5.156239293714826e-05,-0.06448291538415411,0.0007704959798756522,0.0007162132463429677,0.0008162987106550213,0.0006210288145378753,0.000926141257818939
Panama,PAN,-0.0018040278218961932,0.00042579012835124576,-0.13111648826138916,-0.0017875754145821492,-0.0022006981003341937,-0.0014183462995806119,-0.003367198339519145,-0.0006047104296540502
Papua New Guinea,PNG,-0.027220579698152912,0.0015327340099805305,0.04416806393952989,-0.02720700243102575,-0.028691997288856328,-0.025790792654260507,-0.03174559238730024,-0.02234033271192379
Paraguay,PRY,0.005304462123065701,0.00258596474679226,-0.006176585888787835,0.005297361426900355,0.002794966446081919,0.007611958272666893,-0.0022938041768674313,0.013271998831543542
Peru,PER,-0.03988406219676531,0.0037506126085940913,-0.11936964856140968,-0.039833494882611516,-0.043340816933615925,-0.03624738889666546,-0.05461219791425383,-0.0286274669997903
Philippines,PHL,0.024676566712376426,0.0023488372262076094,-0.08835340563075193,0.02467952260933199,0.022406448687130796,0.02701239761513042,0.01774325942047921,0.03139888714100756
Poland,POL,0.07462275551190095,0.002079811304725384,-0.16736466017988239,0.07467856678124542,0.0727741477500809,0.07659606072300691,0.06870006091523032,0.08099645380780607
Portugal,PRT,0.011113016502495106,0.0005922724003782548,0.0649594097635613,0.011115593057574421,0.010533954560348367,0.011682718174293411,0.009462387063606645,0.012868010154912114
Qatar,QAT,0.025810919505554964,0.0006381437473610862,-0.023093030070789982,0.025792662135089746,0.025239673336021506,0.026446535900786324,0.023780707389875252,0.027555721203083444
Republic of Serbia,SRB,0.007720847371266995,0.000597887291344725,-0.07500275771996648,0.007748866547049262,0.007131179713590786,0.0082931662526839,0.005523932597502803,0.009403399986134556
Republic of the Congo,COG,-0.01852190251778804,0.001134388142069655,0.028222587852663388,-0.01853665907470701,-0.0196534782000309,-0.0174752874255512,-0.021889172484977737,-0.014541247293579326
Romania,ROU,0.014242571830187746,0.0012203278418204397,0.07733839456810662,0.014232559440358788,0.013147230133924864,0.015396004490629887,0.01059169455764188,0.019293215526135884
Russia,RUS,0.1177536824142177,0.021290103979803007,-0.03460806608272701,0.11800554214151901,0.09658411698325688,0.13844516060749784,0.04339892905731885,0.18410390078152955
Rwanda,RWA,-0.0008804122942869718,0.00016809672598939193,-0.0133016940886148,-0.0008808342153901968,-0.001049956558629174,-0.000720294741066976,-0.001573549778001936,-0.0002839597187430502
Saint Vincent and the Grenadines,VCT,4.287558134537976e-05,8.165654746230495e-06,-0.12487945972062993,4.319293976937608e-05,3.500920042573838e-05,5.062472078423024e-05,1.6617114581236284e-05,6.73653703410714e-05
Samoa,WSM,0.0001004923373786507,1.990558501840373e-05,0.3730136960414805,9.948936596656662e-05,8.110993823236108e-05,0.00011904840057673281,3.09674127000709e-05,0.00017787453809957768
Saudi Arabia,SAU,0.17616184513892738,0.004006923380741505,-0.43720835344376785,0.1766001211538535,0.17220982731968112,0.179837402638934,0.1621287249441315,0.1859258220669981
Senegal,SEN,0.002078500944105671,0.0008212963373706901,-0.26498753419340815,0.002090831515891684,0.001339657864735823,0.0028785600739777333,-0.0010656098386267795,0.004281689027922699
Sierra Leone,SLE,-0.0017042337909858574,0.00028505966938773675,0.03977242999001416,-0.0017031106390392318,-0.0019727978622795005,-0.0014424790815578622,-0.002581210998671201,-0.0007775198041649086
Slovakia,SVK,0.009020201029481402,0.001004257785187561,0.27815727244340854,0.008947446727927202,0.008029673999234571,0.010003782531025445,0.006171109828345235,0.012778834772935847
Slovenia,SVN,0.0037724869036797086,0.0001520659957386094,0.14139127291602377,0.0037647300986476196,0.003631174477591646,0.003916972312840064,0.0032594352976415466,0.0043091937343108155
Solomon Islands,SLB,-0.0001669109492649331,0.00014308842512176484,-0.09476159869066454,-0.000166026984697782,-0.00030345042704102253,-2.8491482251516673e-05,-0.0007407950290914794,0.0003099143817276558
Somaliland,SOM,-0.004004477202252633,0.0010157534105360115,-0.06207013314527503,-0.004014311828587528,-0.004941131489360325,-0.0030154294746585378,-0.0076805740461325924,-0.0008040805765896121
South Africa,ZAF,0.10970692710269571,0.00466097992379521,-0.16259417969142173,0.10995235814831483,0.10518938360595935,0.1140779761928879,0.09519533742825775,0.12633857237221774
South Korea,KOR,0.1637546766626939,0.001818050724592891,0.10072543699478745,0.1637830123799453,0.1619206640390821,0.16544432186606328,0.15835607620548614,0.17054346656777267
South Sudan,SSD,-0.015350462070570201,0.0017516145645265228,0.05514433383979269,-0.015422361196936917,-0.01694324433616768,-0.013728604767941875,-0.021997256803435998,-0.009331130725688242
Spain,ESP,0.05716862268764185,0.002444421695136347,0.01943194041276045,0.05708507780486165,0.05488682459331958,0.05950211393857786,0.04862307013662234,0.06698529862788678
Sri Lanka,LKA,0.002172776972753109,0.0006730302322378414,-0.016971861591761665,0.0021813014088422006,0.001539830324640435,0.0027940774750950335,-0.00041895249224656317,0.004519084791926174
Sudan,SDN,-0.00020359441492249906,0.0023212739863500255,-0.0489479739186461,-0.0002577363383381836,-0.002291824404285938,0.0019475818440530658,-0.008939007954585968,0.00660051629778039
Suriname,SUR,-0.010254409536143127,0.0006613247816817916,-0.047421315643676125,-0.010251418740352961,-0.010873144387935355,-0.009622898191312977,-0.01231137559795057,-0.00821357150755811
Sweden,SWE,-0.0005916351377937459,0.0011047443456829113,-0.06050135833936958,-0.000540294683156326,-0.0016798188862631315,0.00043621162732951504,-0.0035580695870900438,0.0024968251900800657
