Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Eritrea,ERI,0.0013396129664269099,0.0026315462039683294,0.931431339323948,0.0006444935106101632,-0.0007330031655953824,0.0036253614731681346,-0.006232194132974147,0.011485029834144116
Spain,ESP,0.011005162428192907,0.024571096628720056,-0.7062850831086489,0.011994565825037957,-0.008286899899072647,0.03343978704333305,-0.09214960336177826,0.07041836347223282
Estonia,EST,0.0016238408333320987,0.003059267510352303,0.5850686975184464,0.001644735291249454,-0.0009481429696951699,0.003886352978490591,-0.010146964230663776,0.01725238439963341
Ethiopia,ETH,0.033748711287416036,0.04574636525491134,0.21386034481431068,0.031559689841108324,-0.009234593513879926,0.07700987998015404,-0.1426596623544693,0.215263256608696
Finland,FIN,0.003863734067349542,0.013029702977315438,-0.8662715611066409,0.004781828301503658,-0.0076044385422635065,0.016147427272057535,-0.07919973909646988,0.04275041232334137
Fiji,FJI,0.0005652425862822514,0.0022101281208777883,-0.7501700384089274,0.00035068995480805635,-4.6283854403886946e-05,0.0018093164987921715,-0.010203844842495919,0.01046053441374302
France,FRA,0.0204319473604052,0.03926395931509229,-0.003412578859829291,0.022952058806667328,-0.010124896068148613,0.050147556733169556,-0.09983033982097626,0.1992808999528885
Gabon,GAB,0.016507092589536358,0.012134212519999616,0.4549581711274031,0.0156385246544075,0.0063798002879738806,0.026458037172279358,-0.022112824133377076,0.06397187549818038
United Kingdom,GBR,0.0017047057663333092,0.010345869117859934,-0.5617135148668905,0.0018878899482560156,-0.00635866673238635,0.009356454849553109,-0.05617104007461548,0.04081088946790695
Georgia,GEO,0.0032354540263407165,0.003542759095136761,-0.14956017208402989,0.003448984556912482,0.00021204856498122223,0.006303900317260027,-0.007770434926431179,0.01738628643838644
Ghana,GHA,0.004619013639522408,0.016438518311358143,-1.3182661200209806,0.005288896996557712,-0.007213500962459073,0.01841055412870407,-0.08555766552324295,0.05155636908685684
Guinea,GIN,0.0030862295785737343,0.009404170921631162,0.20470261246624655,0.003194096908824444,-0.005053704600264712,0.01112738313472271,-0.029798494219470024,0.040231799264259335
Gambia,GMB,-9.504728776128628e-05,0.0006306447120179946,0.1662004379118327,-9.247736211359507e-05,-0.00055346,0.0003262188761214912,-0.0034544253155982495,0.0028952094722008706
