Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
North Macedonia,MKD,-0.0011399003089841255,0.0001628240961064588,-0.06303313878975032,-0.0011362282147627475,-0.0012943801171870107,-0.0009817738197115025,-0.0016093759007945656,-0.0007343745124097765
Norway,NOR,-0.007450240629816662,0.0007474077421960665,0.0725064194400021,-0.0074558518919360635,-0.008178829381905332,-0.006742716714913328,-0.009690894414586544,-0.005325120197000504
Oman,OMN,0.00011567960478750616,0.00017087936696375504,-0.16040127329032106,0.0001226291040446665,-5.932698320102221e-05,0.00028189484844529854,-0.00045183487736287714,0.0005723426483614147
Pakistan,PAK,-0.005858972973482588,0.0017969532782676336,-0.1818035627878012,-0.005798446798661471,-0.007516030754586091,-0.004171449892163363,-0.012150539456656933,-0.00037976439524471726
Palestine,PSE,-9.32104784421151e-05,4.229076326049085e-05,-0.03603379872533701,-9.271108723589032e-05,-0.00013412913980026363,-5.459448210982856e-05,-0.00023933624628789724,4.218745306333154e-05
Panama,PAN,-0.004799165838415144,0.00042055410129553306,-0.0947440809053343,-0.004772601446820974,-0.005191864571944305,-0.004406588737396939,-0.006363711072909355,-0.003573927127101183
Papua New Guinea,PNG,-0.029121175172303698,0.0015293216548043196,0.050667219903948284,-0.02911416180102539,-0.03061788149257206,-0.027720566649177304,-0.03359846666496277,-0.024280263886068344
Paraguay,PRY,0.0033332379938155014,0.002581012619283424,0.002380549667853222,0.0033497081243205086,0.0007897404615529816,0.0056120870352630815,-0.004339610969089507,0.011234673109444857
Peru,PER,-0.053985766412340194,0.0037240635742314004,-0.13527633979691717,-0.05395200526755333,-0.05745032785994675,-0.05027667982419403,-0.06825880633938598,-0.04216696382852936
Philippines,PHL,-0.01018241758776742,0.001653095091611229,-0.16672157031375454,-0.010179251218367099,-0.011741672159705629,-0.008629686946952028,-0.0159196800452528,-0.005568636689287662
Poland,POL,-0.012963782080245536,0.0017965778756969303,-0.162332311587547,-0.012874831402397632,-0.014718546707422243,-0.01124836471972955,-0.018241935506772517,-0.008240079674916028
Portugal,PRT,-0.0018335852602264014,0.0004325500648757656,0.03412915662355133,-0.00183306101192981,-0.002242089871883948,-0.0014363984534714002,-0.0031737297660996916,-0.0004679822553546429
Qatar,QAT,-1.5918207263747305e-05,1.6222113192571925e-05,-0.2221775190894987,-1.5429432170932183e-05,-3.1196890755880254e-05,-6.08966361025509e-07,-8.647414166985452e-05,3.57441752347704e-05
Republic of Serbia,SRB,-0.004275479314592941,0.0005640921398650955,-0.0015457826760226336,-0.004278865866943061,-0.004821069941971416,-0.0037179801365881436,-0.006266073835768819,-0.0024332072950086596
Republic of the Congo,COG,-0.019559727337509457,0.0011338651490639257,0.0264757338490354,-0.0195671325198679,-0.020677649362899207,-0.018502016635106592,-0.02297271939218712,-0.015617936904406549
Romania,ROU,-0.0067957277558705655,0.0012099078825064833,0.1159266882824801,-0.0068011154901903865,-0.00791157198468681,-0.005647534179234678,-0.010676583494766235,-0.001667243240912557
Russia,RUS,-0.3404538633476591,0.020809096473838957,-0.032824267534307804,-0.34015564779160307,-0.3611750930917808,-0.3200767260766385,-0.41523503530067446,-0.2754630720687409
Rwanda,RWA,-0.0012102505162477596,0.00016706421597527396,-0.0072498957068565135,-0.0012121852503623664,-0.0013773598422109055,-0.0010529884076463855,-0.0018619463126002549,-0.0006198912487517596
Saint Vincent and the Grenadines,VCT,-2.126116485603903e-05,8.140208547837907e-06,-0.12957706595930907,-2.0971179518815598e-05,-2.9037945524659575e-05,-1.3417211326897844e-05,-4.515767039242014e-05,2.9311031174149826e-06
Samoa,WSM,3.622651962922084e-05,1.9902395425498105e-05,0.4002902901864633,3.545299048424885e-05,1.7339556342705934e-05,5.437840574849937e-05,-3.540277089992911e-05,0.00011575970161293447
Saudi Arabia,SAU,-0.0007878016291897063,0.0005034944114596145,0.03533103892460069,-0.0007950861063355506,-0.00125401375121354,-0.0003306789460593035,-0.0022917986755070685,0.0008155593170476854
Senegal,SEN,-0.0008477994009891262,0.0008095899552257354,-0.29535259597933033,-0.0008382206122463643,-0.0015673467685210609,-8.961804021636825e-05,-0.0039007931263074875,0.0012780813307067753
Sierra Leone,SLE,-0.0020074810624999043,0.00028514903980122395,0.03741028273928747,-0.0020034907262797353,-0.002281011019795451,-0.0017428272734751561,-0.0028827336643297676,-0.0010711906636743547
Slovakia,SVK,-0.0003492494102471626,0.0010003791552212918,0.27315009024122927,-0.00043063474927970767,-0.0012892198566297772,0.0006269121712991489,-0.0034171822911983137,0.003336586307008743
Slovenia,SVN,-8.168172347857464e-06,0.00014083679573412833,0.11256062000101709,-1.314342814858258e-05,-0.00014243569778574555,0.00012712461451882713,-0.0004374003393894434,0.00050567257874313
Solomon Islands,SLB,-0.00024996134800908844,0.00014304011436994758,-0.09574090567829756,-0.00024848881808748827,-0.00038535256009590324,-0.00011304435632000776,-0.0008248963337586522,0.00022665885353526484
Somaliland,SOM,-0.004174764864811875,0.0010157328682621693,-0.062174405547870536,-0.004183615545200586,-0.005112870360507293,-0.003183568613289757,-0.007850500121309757,-0.0009727066517667771
South Africa,ZAF,-0.011167299461107637,0.004383858551368901,-0.05529628146020374,-0.011025518725506783,-0.015547287280142779,-0.006999404849534374,-0.023493597753458977,0.004760255379227639
