Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Czechia,CZE,0.003138828836114358,0.006080488234585402,-0.32469360769817596,0.003206309012552053,-0.0020256551303809885,0.008541029331569671,-0.030894088397698402,0.028798224306373597
Germany,DEU,0.007006355411547005,0.022345788041703084,-0.5226249688957191,0.006945619916684628,-0.008135775689140558,0.024708333226400866,-0.10962292524232864,0.11980259670740127
Djibouti,DJI,-1.0077027e-05,8.117639828109455e-06,-0.37124256216116047,-6.92e-06,-2.1850000000000003e-05,-5.4400000000000004e-06,-2.623e-05,7.9e-06
Denmark,DNK,-0.000506241774004857,0.0005385175736687633,0.6415437457526872,-0.00040497,-0.00109941,-0.00016517000000000002,-0.003444088147034049,0.003119564993700385
Dominican Republic,DOM,0.0010890810835461878,0.002917292690165565,0.1812189197926748,0.0009552456045018136,-0.0012175438614130437,0.0037612916217552306,-0.010553395911159516,0.011011612772197723
Algeria,DZA,-0.00011219990986025814,0.0006801753919428644,0.33954926378882927,-0.00021679000000000002,-0.0007041470411422945,0.00063438,-0.0028860234731572865,0.0020545692751482133
Ecuador,ECU,0.009391441308548146,0.011572355532582415,-0.12546389212136363,0.009430635861754418,-0.0010687792590582373,0.020247097148475647,-0.03461859739735604,0.04653766361152649
Egypt,EGY,-0.0006842645135390375,0.0008363635400222539,-0.7070925242636682,-0.00035647,-0.0014393510503207575,-0.00014359,-0.003780577086708844,0.0029411819049090147
Eritrea,ERI,-0.00041626881000000004,0.0005542540455068776,-1.628572236907548,-0.00020181,-0.00114487,-3.032e-05,-0.0018137399999999999,3.268e-05
Spain,ESP,0.0064976732461070694,0.008315214303211511,-1.299258269613853,0.007211811613627672,0.0005267178827923537,0.01378229337350967,-0.03172600194304466,0.025921413710126878
Estonia,EST,0.0014151715151449725,0.002578283587914744,0.600821950270813,0.0015694586609467866,-0.0007896545978233963,0.0032485988552337884,-0.0076112932349514965,0.014090181043009757
Ethiopia,ETH,-0.001773829396305095,0.03315863407957964,0.2535271747612474,-0.001788906473207473,-0.03913746896902198,0.02821398899428368,-0.08208030654835702,0.09624579723484039
Finland,FIN,0.002928524520861528,0.012020059414655022,-0.9364637655981976,0.003939016771975756,-0.0077816269049062825,0.014302654343142509,-0.07401040226013184,0.03667496852986336
Fiji,FJI,0.0003156167561765873,0.0014042103398315357,-2.4631378959691634,0.0001480530767816178,-6.551e-05,0.001246070894664526,-0.009284771022381783,0.005410051642780304
France,FRA,0.01961063597198448,0.021431796246818863,-0.033481352657437055,0.020308326031842232,0.0007730115544821209,0.03743991831219196,-0.05261765372341156,0.10926905740404129
Gabon,GAB,0.01581229413362372,0.011886496913173533,0.49094475440433877,0.014828509881289005,0.006197779482133388,0.024908142329797746,-0.02347568992410183,0.06212713409412384
United Kingdom,GBR,-0.0026738096708921674,0.002054758249155284,-0.28219397654389233,-0.003037430582868159,-0.0042410457159936426,-0.0004753295901286604,-0.015189488104319571,0.005143084435471296
Georgia,GEO,0.0025639409893879806,0.0020139143862949686,-0.5009191017643457,0.0026537443921603072,0.0009271502328033656,0.004421747989281238,-0.00549193189589262,0.008537497756015063
Ghana,GHA,0.0014206895090172408,0.00837986981528385,-0.5002276122143826,0.0015902043677441405,-0.0055624924936413765,0.0085823798787246,-0.039895903166484836,0.02998792075100899
Guinea,GIN,0.0013757780812716292,0.007288899046049993,0.05568043444314137,0.0018965371685254573,-0.00466139733498983,0.0077395761962628365,-0.02355169709269047,0.03187256820947647
Gambia,GMB,-0.000276954201,0.00025573486269404356,-0.6903185355947644,-0.00029408,-0.00055346,-1.317e-05,-0.0009385099999999999,2.146e-05
Guinea-Bissau,GNB,0.00011902589072550962,0.0016229803256837092,0.4620308375251264,7.5609306786861174e-06,-0.0010002511544184387,0.0012556247117996215,-0.006022616104428768,0.007763818700780869
Equatorial Guinea,GNQ,0.0009187894568794526,0.0014248583214244938,-1.306972851375638,0.0009085804611700774,-0.00028757287945366375,0.002264033697859645,-0.008933550501719713,0.004904625007383824
