model,year,ATA,CHL,ARG,SGS,FLK,ATF,NZL,AUS,URY,ZAF,BRA,LSO,NAM,PRY,SWZ,BWA,MOZ,MDG,BOL,ZWE,NCL,COK,FRA,MUS,VUT,PER,PYF,AGO,ZMB,FJI,MWI,WSM,COD,COM,TZA,PNG,SLB,IDN,TLS,ECU,COG,BDI,KEN,COL,GAB,RWA,UGA,SOM,STP,VEN,GUY,GNQ,MYS,KIR,SUR,CMR,CAF,SSD,ETH,BRN,LBR,CIV,NGA,GHA,PHL,TGO,BEN,LKA,THA,PAN,SLE,GIN,TCD,IND,CRI,SDN,VNM,TTO,MLI,BFA,MMR,KHM,NIC,GNB,DJI,NER,SEN,ERI,YEM,SLV,HND,VCT,GMB,GTM,LAO,MEX,CPV,MRT,BLZ,SAU,OMN,JAM,VIR,HTI,DOM,PRI,CHN,USA,DZA,CYM,LBY,CUB,MAR,ESH,BIR,BGD,BHS,EGY,HKG,TWN,ARE,PAK,QAT,IRN,JPN,NPL,BTN,ESP,KWT,JOR,IRQ,AFG,ISR,TUN,PSE,PRT,SYR,LBN,KOR,CYP,GRC,CYN,SGR,TKM,TUR,ITA,TJK,UZB,PRK,AZE,ARM,KGZ,ALB,KAZ,MKD,BGR,GEO,RUS,CAN,MNG,MNE,XKX,BIH,SRB,HRV,ROU,UKR,SVN,MDA,BAY,CHE,HUN,AUT,DEU,SVK,CZE,POL,BEL,LUX,GBR,NLD,IRL,BLR,LTU,DNK,SWE,LVA,EST,NOR,GRL,ALA,FIN,FRO,ISL
12,2021.0,0.0,-325.54715,-977.646,0.0,13.80019,0.0,478.77148,26109.39,-497.2755,5059.9927,10414.595,338.9032,598.6342,-362.23856,51.911007,951.06165,-1169.3485,506.49338,768.0132,624.61273,118.895615,0.0,2435.7146,0.0,22.22388,144.46307,0.0,2142.5442,631.403,20.85995,-530.2335,0.0,6535.1846,0.0,-227.14764,1915.9689,30.370825,11528.254,-122.02423,843.64294,1414.8358,-13.046682,950.6936,2414.9207,411.01907,82.0714,-1046.3456,-454.2775,0.0,-5121.883,1559.3523,140.94202,1276.9027,0.0,1200.2255,871.9781,2814.0103,115.9901,29.677399,30.96348,-42.781876,1808.0013,-445.52863,273.31992,1148.1532,-34.30446,-160.77594,427.66245,2421.9463,444.64017,30.200554,177.60577,-1092.4838,8301.946,225.68694,-1099.6036,610.21,48.006256,-452.6202,-296.83023,-444.50272,800.5263,584.27496,33.85944,-18.739164,-878.8677,171.3567,116.52516,23.32284,161.81544,371.17865,0.0,13.132889,737.8886,524.69727,980.1071,0.0,188.99547,48.308216,-1725.458,-192.61653,6.8353624,0.0,156.49275,112.747025,58.221127,4983.7983,-2833.5388,-2242.2656,0.0,-2559.7327,51.161808,38.58982,32.567154,-0.46156898,219.21404,12.480595,-1207.0315,0.0,-8.648639,-35.566376,-1464.8623,-14.472793,-3971.7253,498.07065,244.9036,97.12919,1574.0312,-21.356821,-116.47207,-696.49036,-961.3787,-62.596188,-536.23627,-14.930241,438.12003,-443.03842,-18.965406,207.11748,-26.803524,-378.38177,-14.994803,0.0,-829.30164,-1024.5376,96.58235,-282.33478,-925.8557,279.70987,63.37773,-19.939749,-864.1077,-114.30996,-4439.735,-104.09466,99.434265,-42.854668,10920.082,-3413.6033,2688.0154,-31.69142,-59.17272,-167.59799,-34.918926,-114.88358,967.2398,2776.0408,38.129677,209.23564,-14.657005,81.45043,-72.18027,111.75452,1365.8959,59.21357,160.1647,968.93243,154.54468,14.842304,200.73528,71.60573,6.8400965,466.17395,132.50592,56.049957,263.49054,116.33736,-31.095764,339.2784,-11.125482,0.0,46.509594,0.0,14.175109
12,2022.0,0.0,649.4989,-7881.313,0.0,9.207899,0.0,-519.4211,18463.754,18.910763,3886.93,10441.567,227.4111,-93.25053,-1327.4646,52.491524,741.46594,1983.7041,-785.2055,-3478.57,324.46448,189.74628,0.0,-1458.6431,0.0,10.614998,-5953.6533,0.0,2091.8513,1846.257,185.01874,284.7109,0.0,4206.6494,0.0,-3265.0278,2080.6062,43.55774,13211.312,76.58904,508.84488,710.5026,-217.92159,291.19537,5000.2935,705.6419,-184.59743,-1451.5659,578.1057,0.0,3995.788,1879.0348,40.985188,1240.0337,0.0,980.9733,709.73395,515.7968,414.23514,1217.3007,23.467514,477.31717,1547.2052,301.82806,403.00412,1683.059,-62.490673,83.20153,406.5449,4252.7744,52.420876,302.91156,1365.7341,-851.3864,5257.9697,235.07373,-225.77773,1641.9799,38.831043,310.4822,-4.32376,3519.1536,1347.5927,687.98004,161.11942,-10.738845,-1268.7599,765.1999,117.67109,107.01382,110.07808,824.8015,0.0,32.2011,821.5556,2260.5884,3794.888,0.0,535.3506,130.84662,-60.223965,-170.00838,-7.665696,0.0,71.84713,405.42783,52.22913,6410.383,-6617.4116,2342.8762,0.0,-1362.3345,-171.8636,-367.71762,9.408764,-0.39146876,243.87102,10.208968,-816.32837,0.0,19.624296,27.492441,-997.2777,-12.051173,-3532.9062,-29.441298,-10.706908,26.520567,-2936.2766,-32.69632,-129.84987,-662.6624,-452.8269,-24.783098,-451.9311,-7.8444705,-440.7932,-327.74832,-11.650938,-432.52893,-2.977873,-194.13785,-0.9237176,0.0,-340.95422,-152.64821,-965.9916,83.352455,-127.05465,32.13654,172.89326,13.394867,-50.691338,-94.15115,-415.98465,8.468823,-173.67795,3.6330702,19705.918,3866.5193,-1974.1339,-47.016518,-12.749316,-264.55194,-113.25048,-327.8656,-1047.2798,-122.78769,-72.35087,-134.06519,-7.0084553,-50.323563,-433.59137,-199.183,-1229.9049,-190.88297,-147.14842,-321.69382,-177.61789,-8.963901,-308.05014,-65.08221,5.4449916,-181.65955,143.03668,-80.30727,547.97186,66.10535,-14.2424965,270.78595,-2.5713077,0.0,178.09677,0.0,34.96213
13,2013.0,0.0,48.168114,382.97708,-0.31534895,5.653627,0.030653251,481.2625,-9358.104,1062.2067,-2385.8955,21420.057,-361.0822,-1829.604,-421.77057,-54.71165,-157.51704,360.85403,731.24854,4192.4707,-972.10974,24.500813,0.5721769,734.29706,0.5841506,53.81596,3903.038,2.4710865,1904.6531,855.12756,42.91638,341.66595,17.548567,7435.538,1.2458487,1097.1858,1118.4336,38.270657,7043.723,93.744194,501.13477,568.0527,10.544366,2561.2258,1039.5082,-113.686615,-11.734142,1340.2114,52.11954,-0.0016807761,1772.6372,1234.491,30.112833,870.9855,0.7156388,802.2116,1186.9056,2008.3073,780.4174,3405.041,20.330276,103.56237,-754.6064,269.45642,614.8538,1149.8202,186.86555,200.22427,366.0905,1059.8729,117.37019,138.64732,273.87347,-257.95078,6458.8315,-32.735268,458.42218,1044.7664,0.16011092,-84.44333,-343.32233,373.86816,570.4932,83.85286,52.205257,33.70759,244.73305,24.097767,94.51827,19.152103,35.43931,364.20505,-2.2418096,-1.5540327,130.07295,801.16437,3962.1545,3.729521,116.7489,48.72461,225.42326,-7.66396,13.357934,0.9188365,-362.0987,-190.22496,-94.814415,9283.203,7718.9326,251.97792,-0.030901274,-63.403557,-205.64462,-966.0532,-4.680023,1.5337051e-05,38.734177,16.17913,37.55055,2.596575,122.737114,-0.6715965,1259.2817,-2.541574,1523.9059,40.68228,247.5429,8.507101,1078.1355,-0.07902358,17.540667,202.69785,765.85333,9.148775,-120.409035,1.4538318,-230.38359,90.71288,3.5197291,154.37396,5.782584,-308.91858,5.116797,0.0,323.84677,-422.969,5.0065045,128.31215,299.78516,77.652435,164.25974,22.86268,604.2709,-39.82853,5883.1377,3.4106078,-75.386284,119.9684,15912.888,7363.312,3567.3108,-5.7989225,-1.9392577,26.252302,44.43537,-32.576744,-185.49345,-1045.4232,-9.37164,-3.0966518,1.5046899,24.486162,-11.604444,1.3418688,31.448666,-27.03687,-12.794597,-53.731606,1.9188714,0.2616291,-190.47044,2.4909408,-22.64068,-54.68739,12.019983,-11.637417,863.1132,37.63724,15.6301775,415.49097,46.85966,-0.05344067,334.2039,0.20447978,12.628122
13,2014.0,0.0,-4.0342293,8151.1064,-0.54669005,3.7605171,0.91746354,661.1564,-1096.2676,1212.7518,550.69495,13400.283,-175.56966,1684.8728,2362.2585,-28.789228,-134.64456,216.28604,942.46484,2771.4907,-1751.0151,-83.26088,0.42684183,500.43286,-1.6377021,43.647934,623.05133,9.552901,3104.6724,1376.1372,-183.28496,158.61017,10.4340725,7967.6685,-8.663076,2262.03,969.9878,35.430977,3730.5344,64.771706,764.8616,735.1813,60.921494,-414.62024,-1527.5087,222.71869,84.0172,1225.0645,-124.65571,-1.9816185,-2632.5417,-162.44073,39.4522,-90.155846,0.939443,417.0572,911.30664,1745.3816,1476.7169,2163.0742,21.2875,113.80814,1561.2671,1156.276,848.8535,573.48444,130.48601,4.435775,-181.27296,534.38617,-89.982544,148.37227,498.63455,998.0732,4858.1167,-35.393234,1734.0153,571.79156,-10.454654,215.43483,258.01605,-9.260277,480.36417,-205.17822,51.62296,0.21222335,-91.63638,-229.85138,110.77175,66.73176,30.527487,109.54378,-5.712098,-0.28748456,307.28595,266.57162,6748.4453,0.90020424,-124.36248,42.77274,290.71063,236.90102,43.235466,0.33342552,37.97554,-168.48514,-97.64204,10610.869,16467.744,-510.3589,0.36297897,294.25317,213.07916,-788.74854,-2.2152448,-3.745025e-05,-126.47541,72.602036,49.512684,2.65039,137.74048,71.586426,-542.4021,8.526777,-9.771259,586.2812,96.83613,80.26176,310.15,4.5723877,37.05141,201.43286,143.25633,27.4418,5.3836675,7.1903515,168.08546,124.52653,16.32877,121.95705,4.685416,935.6904,1.0209235,0.0,134.87251,1948.5734,821.5221,3.8585277,186.05583,223.2603,-207.81708,-54.15458,-531.67426,160.59921,-1716.3533,106.00779,460.88058,15.01319,13481.837,9710.459,818.8317,31.618149,12.666187,212.37717,189.07777,184.37149,509.02484,1449.4635,42.911316,81.88388,-2.1742768,45.329437,148.53679,93.168205,281.0261,37.044582,36.503674,404.91763,27.34988,2.8236604,428.368,28.633053,62.7463,352.685,114.3315,-0.11219367,-70.05174,93.06806,58.67506,49.3499,41.555367,0.3983587,-214.84712,0.10187674,4.616832
13,2015.0,0.0,-972.04706,8451.655,-0.07207527,4.646314,-0.16165009,391.1358,-3792.6606,636.81506,-3285.3022,-16419.713,-289.23557,-1403.2622,1643.6554,35.004276,-616.29156,-1039.8003,-1385.771,1598.2645,-169.57932,0.15485008,0.3901724,-273.657,10.283983,43.725826,-137.30083,7.9239316,441.4311,1026.5319,-213.61449,-242.60951,10.269734,7915.708,-10.140713,1900.6796,712.6965,27.185114,-2589.5813,30.247095,553.9583,476.61212,59.602695,1599.6116,-1940.184,-172.19298,25.817915,961.31726,335.15695,-1.3671865,-2176.204,-401.25644,0.26222375,710.34186,1.1219593,10.4289,572.81085,2149.7266,1387.361,528.03546,13.717746,72.38296,-673.21985,114.903275,-27.868647,-297.02103,102.19753,23.906837,694.6534,-311.6524,-1.4837264,160.25916,116.39216,347.14847,5675.232,26.372124,139.5899,273.56982,-4.1676035,-158.73198,-259.06497,901.8318,84.968155,-23.745935,-21.744928,-30.95912,-64.23185,-118.17222,30.96534,107.924034,-65.85743,-124.469536,-10.392311,4.7344847,-285.48193,447.29486,5101.9336,2.1980002,2.005296,-72.50778,-300.37323,-57.63214,-137.67923,-7.052775,8.186267,-16.763855,-135.43692,9360.609,14967.524,-111.82683,0.3602578,155.56102,-341.1987,478.76785,1.5397693,-2.6427593e-05,214.96495,-13.549329,-1.1523156,-0.029915575,60.208447,-1.3496295,1237.9454,0.44928652,158.04358,517.1028,405.85815,67.74977,270.6178,-16.707312,31.066912,55.433495,571.32806,19.435812,89.67969,2.4292614,-26.334581,126.87753,4.634014,133.72934,0.057664514,299.41678,1.5904971,0.0,233.93063,2034.2112,-72.92168,143.14597,243.04462,208.96132,6.926994,-49.99046,566.7538,-0.4070207,3479.2053,24.51897,76.54501,-22.870378,13767.637,3883.8457,-6371.522,30.808853,15.086686,74.159225,13.188738,53.492905,-297.21545,-445.6427,25.214844,-32.621235,-4.0776124,29.691689,-1.8598471,62.622776,29.775808,-10.296543,10.683402,-60.55168,-0.8403994,-2.7548733,139.495,5.457858,40.7874,-258.19308,-20.46534,48.532894,498.18307,37.529053,69.672485,-65.82992,48.447243,2.9365036,339.33704,0.22371835,4.9650273
13,2016.0,0.0,-212.0889,7724.242,-0.10513809,5.9914436,-0.9216828,465.79028,8399.21,416.204,-1523.78,-4910.422,-202.61427,-589.98035,1668.8492,-41.166485,54.757908,-1974.4077,-1751.5123,-2757.9126,-1317.491,-31.730932,0.38708025,-102.67681,1.1483454,16.366873,2311.1216,11.55476,783.8323,-1972.6587,26.924454,-71.928085,2.4711132,6293.6226,-5.892569,3839.0315,861.0287,27.318897,7047.9946,-15.418178,37.269882,84.38402,40.188988,176.81694,-2195.0964,151.18646,84.363106,506.65796,60.963856,-0.054763872,-690.3345,4.031001,88.13413,-262.3052,0.71709883,353.672,308.30057,2649.6714,707.5869,1482.7605,-2.4605732,-234.79132,-968.69836,1106.3531,-487.94843,-1253.8357,-74.008156,-139.27829,-129.46297,990.03326,-40.187992,92.741974,1.3119446,441.9461,200.00775,19.433325,716.2427,457.70184,10.0767565,6.2121,11.362148,2000.3689,106.77278,62.99219,27.679937,9.643053,-141.56723,197.4344,109.05377,9.584967,1.6904488,190.47849,10.654128,6.0909224,129.90878,563.9846,3976.1968,7.1988463,17.337894,1.3929571,276.0784,-142.3907,50.82435,-0.81374985,332.56866,133.13406,-15.2623825,12282.348,11655.0625,-926.87604,0.6242813,-394.93823,206.64285,-1875.5966,2.8230927,6.1140265e-05,224.00325,62.355915,27.533482,2.008534,29.105179,4.2636557,-254.13707,4.304364,520.815,311.20895,85.11287,41.20302,-1220.6392,54.99743,22.946707,388.5222,364.62604,7.372174,-121.75768,1.5630062,-3.8186471,80.572716,0.39023063,98.5813,0.31175494,208.11252,-2.6355076,0.0,316.05072,949.8331,319.27203,239.49979,497.8349,187.30643,240.21701,128.56508,1154.0356,134.45433,6167.278,92.156815,79.09454,124.130875,16705.518,4398.0483,2288.5286,61.82063,40.766468,187.61766,153.3083,104.43407,357.40845,1020.9364,29.514194,55.846516,23.637634,11.731271,189.51347,116.336784,173.18495,90.16421,46.06217,310.048,21.430117,3.0157702,169.68964,22.90485,16.182138,288.53348,76.396454,32.96863,686.38165,133.2862,128.35442,335.68536,63.907845,3.4632938,534.5209,0.30073982,-5.4382453
13,2017.0,0.0,1136.1857,4105.7627,-0.529163,5.4315042,-0.656983,727.9477,6053.7603,554.7024,1023.42896,-2935.1968,-121.68582,954.04926,-62.64964,84.727394,1712.6469,4459.5522,217.46507,1807.7445,2974.5217,-206.47972,0.3588699,442.98276,-7.0726066,15.482474,2775.335,3.1874678,3450.9192,4195.295,-66.16126,538.73096,11.680348,9082.6455,-5.0794907,2636.946,782.38153,28.793102,7169.3403,37.453484,800.915,1292.1047,0.50445247,3380.5276,3544.9758,820.8749,22.668394,1145.5049,829.69385,0.56035817,2702.96,653.3234,94.541794,1156.312,0.7696056,470.94925,954.7216,2437.1367,1496.736,3473.6418,9.120023,-313.39078,-2360.4917,123.26976,-59.206486,1065.1897,-56.54011,-19.285154,291.94037,2730.6118,103.8732,105.22034,-176.72226,-107.94618,3666.9153,80.35298,-139.44458,1161.7317,10.225837,-552.3074,-77.65242,3191.668,873.0371,418.03476,8.399439,5.342143,-179.01047,-15.4968605,-54.854263,21.227774,55.52297,251.60576,10.012217,9.726557,89.624084,1202.59,811.3769,1.3331163,-324.8202,-5.6927643,96.79786,-158.53394,77.039734,5.4864793,228.4474,189.97064,10.53952,11804.572,9175.586,-1080.2726,0.6403684,100.818535,272.79294,-247.86276,1.2550602,-2.8571043e-05,677.9127,-24.417015,-56.694122,3.2576811,93.28737,-24.004848,-829.56244,18.722427,-38.128,419.53748,464.3319,30.897528,470.47528,15.810881,-1.8634012,144.03195,-359.6418,-16.063955,-54.862804,-7.6804857,5.481921,70.37887,-4.589008,2.647386,2.39143,17.97476,3.321401,0.0,-17.37201,204.62881,-639.67706,-53.10043,80.49984,146.80531,25.968155,-14.054496,173.18391,-14.767664,-4393.9966,36.907707,264.19244,60.845463,196.45082,11172.244,-4484.6753,21.97868,25.933601,96.239876,143.22379,94.093864,441.50583,314.85086,67.259575,79.640396,-1.9812636,62.874653,162.74684,212.63393,265.8931,133.97078,66.28989,507.94592,4.640289,-0.66203636,248.87126,3.18338,55.641315,254.38292,75.29399,56.92785,151.74478,73.178505,45.38323,126.10456,53.65775,1.4964905,-225.15875,0.36770576,11.368433
13,2018.0,0.0,382.8067,-2211.403,0.63854676,4.7379217,0.12822868,335.75543,-9323.643,-87.456955,-1715.4855,19467.594,-138.76482,398.75778,1570.3865,-7.925557,-194.79237,1976.8271,576.23267,5566.995,818.1985,25.895319,0.22012465,541.41425,11.451871,31.97506,3557.1663,-10.268806,2040.3184,2534.2424,-40.763336,362.62952,12.473973,7188.4897,4.1345024,3370.263,615.04114,31.494034,5130.1455,-79.98834,26.948332,909.663,-0.6249786,2237.3801,2762.406,870.2158,17.76148,636.75555,401.12595,-1.1717529,1856.1384,733.70374,101.124214,1250.7365,0.9703751,648.4561,417.94675,1750.0374,1430.1843,2928.954,26.866556,22.665476,1378.7881,1482.8086,835.361,339.42905,90.990105,191.5974,238.39594,2078.74,328.2165,147.69447,30.811144,69.94213,606.9251,218.02498,1857.5621,1113.6831,24.528889,648.33655,665.1673,2034.1987,901.2081,183.02441,-17.691956,19.03954,356.28925,77.420555,170.32787,186.17456,-47.089874,271.96228,9.908484,0.8935752,366.45517,1385.0839,2560.8008,1.2043065,-34.490185,118.12122,309.1028,-27.733751,33.367466,-0.6956756,-94.14901,60.067223,19.954683,8065.4727,-6768.434,1978.6595,0.5773769,178.02673,281.34772,2193.3264,-1.622464,2.6826965e-05,634.67914,88.75662,37.185757,-0.49676377,63.301445,10.778838,-1423.9448,-6.00371,-414.74155,390.30682,245.13423,61.012394,1831.3102,9.6245575,21.020285,288.9617,233.11891,17.737566,320.8886,8.354437,157.54288,160.38197,12.948903,127.18971,2.9150999,561.8838,5.856182,0.0,6.481803,1031.9905,305.322,43.5693,-99.75126,152.99458,-88.92178,20.308336,1.0536872,9.076192,2998.49,38.361935,55.902187,14.102509,6310.928,4615.8066,2330.496,39.617844,27.868277,136.77623,118.34427,85.50137,-62.280083,117.8736,27.426538,5.9501395,-15.985399,47.96666,42.386635,157.1807,-215.47829,56.213104,-0.6507897,-456.82373,-8.8231125,-3.9335804,-241.99065,-28.34416,-31.293875,-118.07702,-18.66162,-184.77036,-322.9046,-57.192303,-54.7396,226.14745,16.94579,-2.060635,169.72403,0.404951,15.068436
13,2019.0,0.0,-381.44794,1400.5128,0.684955,9.138882,0.4269472,463.48447,-20490.96,705.1071,-3398.9597,4893.682,-221.63121,25.293215,-27.61542,-77.01442,257.94574,1530.2465,1506.5433,-3039.788,677.3134,-140.12978,0.21667343,272.00003,9.510078,22.782446,2573.232,-10.703298,3583.5742,1368.0988,70.88005,611.8133,6.8371973,6173.3164,-2.4385,3766.1057,736.9119,28.15152,-2304.1272,-223.4186,692.8953,1017.0816,24.51579,2908.0127,141.39644,642.19855,19.432354,1689.4799,571.91925,-1.6632075,-386.60068,-244.54967,75.46119,758.9414,1.3432468,18.974298,1071.0969,1522.6501,1555.2407,3749.2136,15.910443,76.6068,1423.4828,1700.3344,1033.6943,-192.7477,153.24353,354.93304,-6.941283,-1208.7913,128.08972,142.09218,403.21112,478.29977,3921.2217,115.927635,1607.2916,695.0031,-27.354689,306.51297,359.951,1141.417,137.9091,1.8869449,10.90991,4.7113442,-54.10053,-177.19684,58.891796,-72.7146,15.152736,-157.15627,-12.48336,-3.4297054,17.982464,74.56431,184.2582,2.423911,-107.14207,-13.818916,1334.1001,9.449647,45.169796,-1.2937933,-84.15906,-217.39375,-29.403275,5991.43,11966.826,451.89313,0.41957754,136.74931,219.19316,39.55483,1.3216953,-3.1090065e-05,683.6644,82.15242,67.31135,1.8291037,85.1451,36.44849,1578.6956,19.567516,1315.6417,534.72327,465.1479,40.090385,-91.144035,-8.623076,40.29002,179.26657,841.39435,17.608646,222.00055,3.0943239,-75.052086,113.84014,1.142875,67.000275,-0.20137893,-38.301624,1.7071805,0.0,388.61966,344.2418,714.26263,174.00742,406.60254,97.42302,-108.24291,-57.683945,204.43092,82.85812,-327.39612,53.304913,108.33136,56.269375,9052.32,9645.505,1690.7426,55.641296,26.255209,128.80069,172.71231,173.36848,117.312485,487.2746,32.29057,8.017832,-1.0007507,-5.3155966,143.54034,-16.800198,20.412586,-16.43349,-39.876858,-9.917634,23.038002,1.3015491,315.34155,25.929607,69.41053,160.09508,-22.027775,52.228462,510.59036,27.899187,43.559143,167.5381,14.49342,0.78410274,341.97037,0.35455447,21.057875
13,2020.0,0.0,-51.10419,-4715.7856,0.87500834,5.749754,0.5694979,792.57214,12381.57,-413.46036,3824.989,8075.4287,246.03809,228.73378,-1621.1118,-38.653664,404.02,-3531.3923,-34.776417,-2762.8225,139.89543,-0.34426516,0.08106386,542.9076,-16.63285,6.1849027,1842.6571,13.612259,2494.167,1729.4022,54.975273,-269.24335,6.897444,3960.3975,8.791092,4953.2627,655.31165,27.30645,6987.3315,-42.423695,845.74664,138.7699,56.096745,1685.3342,720.7081,688.59344,-13.338307,1550.7898,-179.42981,-0.25816992,-86.6052,448.0237,85.51024,624.9747,0.6293908,471.57092,-80.52859,726.33057,1527.7369,1667.7722,13.509764,42.64755,476.82016,958.1212,57.594505,204.45624,-31.644037,13.919286,-83.853065,490.2678,214.51704,163.2748,-70.96866,535.28827,10364.674,124.792015,1284.1791,391.8133,-29.926271,28.147163,-161.44215,1009.3148,154.13419,225.01782,-65.49368,-0.7210355,854.9231,-151.83195,35.832012,7.6325684,27.993818,141.6105,-13.281151,-6.896579,-65.14561,-453.96515,-2696.6553,-0.58782864,144.94864,-55.84103,-250.13898,124.22944,6.4383965,1.3238908,-284.56644,-175.40291,61.581886,5502.723,-195.75624,-1016.58014,0.23593014,-36.937782,-59.94601,-382.77594,1.8029715,5.117608e-05,503.35107,39.77195,75.66221,1.3112566,73.02595,33.36728,1934.1855,14.25444,2179.922,566.0077,549.03937,58.298103,1103.8795,-5.7682033,42.68152,187.23076,735.901,14.611937,2.5649152,2.7116363,176.54472,143.02777,7.743593,202.50262,0.44402254,495.43106,0.90298307,0.0,225.47266,41.546432,664.71027,169.2226,293.19595,27.929243,-2.0088036,95.895454,603.53796,119.74261,-2206.9944,58.68729,58.91536,107.620804,7035.5312,2353.7434,1128.1609,51.826492,43.734005,230.862,154.2147,161.92798,231.16756,1148.3341,54.115807,4.5983715,6.1010456,62.88003,153.46924,230.3557,331.52866,154.13324,165.8392,658.72424,-5.8057003,-4.128521,77.97765,7.2897005,42.13778,351.32434,139.50473,67.065346,20.360601,95.51011,49.23012,-61.44123,35.191624,2.3358374,-29.618776,0.32015198,22.044472
13,2021.0,0.0,-827.70465,3256.1787,0.5376948,0.04189559,-0.14617835,1140.0433,17081.557,-0.03415495,4096.07,15110.42,532.2797,680.4404,682.3379,109.12653,365.1122,363.29013,-198.1506,-3.4436483,402.8577,147.39763,0.0006652968,1167.4226,-1.117038,1.7633041,-1270.2601,-38.447166,3018.3054,2172.9521,-23.414728,-279.99103,6.742155,5121.24,-0.8480578,1384.4196,779.54443,23.190155,8683.453,-141.9887,614.35425,1026.8219,-30.87225,1174.9493,1206.5426,536.26373,1.8096846,-224.37222,265.18134,-2.253708,-5983.055,1248.6625,82.006294,810.85724,1.2132633,686.86194,980.2236,2317.1016,228.59064,1591.909,26.837374,77.60657,982.3308,405.06992,169.89763,401.9624,7.352855,-98.281,509.685,2087.0464,282.87894,108.37121,27.532068,-367.89392,6264.682,124.81526,33.090637,716.997,48.31088,-741.99774,-294.32004,-227.22371,693.96466,389.52853,6.5708385,-16.23661,-498.78528,-75.83888,67.01118,95.90101,50.136402,355.207,6.498425,2.592833,302.67435,469.02377,4537.086,0.4545899,-306.49963,84.528984,-428.92957,-195.59616,47.25784,-0.9132237,96.712685,168.04549,60.861942,4064.7834,9304.48,-1238.1943,0.6591013,-365.9331,-50.92239,-788.20074,-0.44019437,2.7984683e-05,-77.51349,-35.157063,18.244894,-7.4387636,61.28615,-50.414646,-622.1051,-20.814577,-1847.2482,883.4221,-22.273949,81.79863,1087.9315,-5.621293,0.27312583,6.126272,-457.16602,-7.265052,-460.22293,-2.862288,358.56107,46.795338,-5.882186,175.03696,-2.1655886,-553.6669,-2.6634002,0.0,-314.04654,-623.31177,-95.73422,-101.26002,-344.63574,159.84209,56.022587,-112.10411,-666.0238,-130.7127,-6485.25,-47.038227,98.43624,-22.165703,1800.5889,-1754.1893,3891.5908,-26.185013,-0.97218686,-6.4916906,-3.2007394,54.858604,319.91693,1241.3,36.207813,109.60649,-8.671869,65.19835,91.476006,208.80884,512.23895,114.00133,107.81217,577.6086,32.57518,5.7088594,52.782978,22.27783,-0.007625522,217.9185,83.84551,30.23464,293.9361,45.27773,47.59072,347.71652,24.515814,1.7074893,212.32707,0.29445797,-3.740081
13,2022.0,0.0,283.83743,-6427.882,0.56416136,6.050289,-0.63077855,676.5346,15707.605,-6.76674,4309.234,15979.686,333.7481,398.88766,-1884.6221,83.929596,937.1129,2509.7593,-457.75162,-3642.9607,946.0662,164.01912,0.069836155,163.24661,-9.437478,-10.514516,-2941.9114,2.359013,2403.756,2402.374,93.78692,238.81642,5.6414595,5656.6694,11.823153,-85.31759,787.35034,26.198212,9862.997,20.380167,539.9699,909.5048,9.175815,1417.7394,4080.8477,1020.4304,115.90044,205.67169,614.17145,1.1616262,2173.3806,1337.9136,94.134056,953.5587,0.6296953,656.9501,410.5629,791.8546,433.8851,1747.1771,13.968198,112.909164,1395.176,1420.4296,622.6031,808.0695,59.48826,245.48613,554.43134,2986.6704,211.68452,209.97684,755.88837,-61.541653,7995.6143,69.01297,1338.9432,1530.4421,35.534687,1259.4353,438.32544,3783.668,1046.4558,393.3554,107.7219,-3.4701204,428.51468,650.13416,115.66189,143.5893,46.432213,530.9173,5.815043,13.581591,439.3499,1495.3839,-438.70596,0.8219637,639.1162,137.50713,264.33725,-42.459885,53.854515,-0.6297862,74.6428,238.6381,53.627216,7517.525,270.0655,-477.65662,0.14989877,197.4043,13.90261,-544.8176,4.969408,-9.208078e-05,532.7324,46.397274,60.336876,6.864627,47.613068,5.0942316,1778.9349,1.007579,-747.7098,397.25726,57.157394,96.34802,-2337.0718,4.3014936,9.9025955,-47.83203,194.29965,-4.8630295,-474.28214,-0.7601817,-294.69226,51.85663,-13.942972,-8.82324,-2.0690906,-62.833035,-2.573014,0.0,241.45694,501.93872,-643.56775,119.848175,172.1096,70.27756,229.83937,21.814148,11.801669,-61.025055,-733.5376,56.7469,103.31989,78.7354,10214.478,9299.046,-2969.2397,-37.075317,14.51183,-136.51736,-44.89009,-81.99765,-336.03412,-370.5108,-0.22942857,-49.423313,-12.7825575,45.543983,-118.00598,103.85628,-74.07145,11.705249,63.760723,-9.526723,-22.342724,-6.0355844,-16.618954,-2.175835,78.00789,281.4967,192.45674,-28.685616,597.9796,170.42207,71.56433,307.90912,32.14631,2.5558734,429.9392,0.3585395,21.185017
