Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
Palestine,PSE,-0.0008842318270733071,0.00010121889722523635,0.31329813369023873,-0.000892,-0.000992458798136796,-0.0007981300000000001,-0.001140150505,-0.00064697
Qatar,QAT,-0.02578466602240883,0.002030154737212888,0.3017178592269873,-0.0255675042244846,-0.0279807197853155,-0.023400943302347498,-0.02857371933623,-0.022181016351999202
Romania,ROU,-0.018715993566789747,0.0020267327501101904,0.8376342645513783,-0.0192930228339911,-0.0203785722331185,-0.0168714065290985,-0.022195500947776798,-0.013033226642065101
Russia,RUS,-0.5158224991532538,0.07755350354979837,-0.2471389166364288,-0.500683750344881,-0.60469521213887,-0.43056541213887,-0.68915126213887,-0.384369830317428
Rwanda,RWA,-0.0006769287968460295,0.0003441529967872619,-0.41470118873883244,-0.000702194986757167,-0.0009811945997687311,-0.000304604681972872,-0.001686400587802602,-0.00013481299269861002
Saudi Arabia,SAU,-0.17681681436936483,0.013028053504315797,0.8950413830471204,-0.180325185638376,-0.189281567455284,-0.16566740215947498,-0.19354744976194801,-0.14655663342421502
Sudan,SDN,-0.01643060683392491,0.0035463972568240258,-0.20787766636124488,-0.01660247118964283,-0.020180953087157102,-0.01260739688455062,-0.025349423991359817,-0.00925376249205144
Senegal,SEN,-0.003770488814680792,0.0011804350291788016,-0.9601111009797454,-0.0037211909306845404,-0.0046021716218324306,-0.0026794456743961803,-0.008041540930684541,-0.00114601567439618
Singapore,SGP,-0.013600776828935244,0.0022821585180951426,0.5876972946091803,-0.01431307,-0.015360040941717,-0.01097346,-0.016992069999999998,-0.00919944
Solomon Islands,SLB,-0.0008609304779688659,0.0006602691539754568,-0.6826505369301864,-0.00067254,-0.0015903500000000001,-0.00012869999999999998,-0.0025304200000000002,-8.045e-05
Sierra Leone,SLE,-0.0030165441783353364,0.0008293346848694859,-0.3234547562580349,-0.003021041449275362,-0.00380796,-0.00212882,-0.0051062847631535785,-0.00159514
El Salvador,SLV,-0.001419029017791866,0.0005895538034545507,0.3339098692950923,-0.00154978836289482,-0.0019874123109063302,-0.0007635887809644701,-0.0024876328312107296,-5.3395028175150065e-05
Somaliland,SOM,-0.00339017697648126,0.0019581032250628795,0.7981275070538347,-0.0039850403758858255,-0.00510474,-0.00011556,-0.0061820600000000005,-6.0960375885825e-05
Serbia,SRB,-0.009597359307545753,0.0016820836083466485,1.1089921828234983,-0.010433916947244598,-0.0109407891798963,-0.007695926947244598,-0.0113975274362323,-0.0040295446902686004
South Sudan,SSD,-0.002355452560211393,0.0016289306003100204,-0.6138261947621299,-0.0018472700000000002,-0.0032855200000000005,-0.00139474,-0.00693439,0.0026872300000000005
Sao Tome and Principe,STP,-4.991139807086081e-05,2.0584251877907994e-05,-2.9073560914811574,-4.559e-05,-5.6620000000000003e-05,-3.807e-05,-0.0001536781824993289,-2.188e-05
Suriname,SUR,-0.0015097681846551647,0.0002677268238920609,0.012721193272471898,-0.00151049249818653,-0.0018010533888207251,-0.001225098486889412,-0.002043356571933429,-0.000878348580855452
Slovakia,SVK,-0.010467872920014793,0.006037548513870124,-1.8461223770442086,-0.00909485010669897,-0.010880280106698972,-0.007830230106698971,-0.03173028850588351,0.0015214102415527318
Slovenia,SVN,-0.004546432864358898,0.0006918925565196449,-0.5986626693817925,-0.00441916072871179,-0.00538152519377729,-0.0038994449808952,-0.00619859257914847,-0.00348146964519651
Sweden,SWE,-0.013909324570669176,0.0029805945405490695,-0.3899046805955144,-0.013341081174416599,-0.0177685912034962,-0.0109386511744166,-0.0198775742078845,-0.008647262083198302
Eswatini,SWZ,-0.0002626730004539699,9.353949968200186e-05,-0.6063079571622154,-0.00024191000000000002,-0.00036199,-0.00018295999999999997,-0.00054818,-9.111000000000001e-05
Seychelles,SYC,-0.00014979637823485216,1.7767370304705005e-05,0.9260062612297523,-0.000157,-0.00016600000000000002,-0.000125,-0.000167529661875,-0.00011300000000000001
Syria,SYR,-0.007426990341407197,0.0007437722488202324,-0.7871439018815053,-0.007159029841377281,-0.00831816914485296,-0.00675815208762669,-0.009146603261605971,-0.006383445420540041
Chad,TCD,-0.00708497509407374,0.00412475082560876,-0.11181854426216954,-0.006860671976917758,-0.012475527525229086,-0.002364001984894516,-0.01340917313897027,-0.001205761288800216
Togo,TGO,-0.0009311800122791401,0.0005473804166926556,-1.2064098519428064,-0.000712588474897844,-0.0014372852094784111,-0.00047407151043847605,-0.002697105209478411,-0.000130683689956332
Thailand,THA,-0.08462706058033957,0.005453370143881009,0.2545899513981571,-0.0854801713782199,-0.089988631561144,-0.07832198872703891,-0.09716142816449401,-0.0713056030545319
Tajikistan,TJK,-0.0024402192432187134,0.0007227116515844733,0.2743785625775851,-0.0024824394854756,-0.00328179336418048,-0.00167910188465398,-0.0037039503300018897,-0.000775455952181464
Turkmenistan,TKM,-0.017318575886766312,0.0010574427149857353,-0.9484598475680125,-0.0167982463092631,-0.0187597204063981,-0.0165208063092631,-0.020171026575393502,-0.0159494118554536
East Timor,TLS,-0.000720715024109517,0.00035348447529168014,0.013527521208283667,-0.000792102401622448,-0.00108449771950748,-0.00027549934254356704,-0.00136323771950748,-0.00011854286902941491
Tonga,TON,-4.9927645312004575e-05,1.2140237936060546e-05,-0.25590960182214545,-5.039e-05,-6.254000000000001e-05,-3.7e-05,-7.94869602950682e-05,-3.1e-05
Trinidad and Tobago,TTO,-0.010941845613909009,0.0010636987376295398,-0.19092267890729256,-0.0108331105886647,-0.0122802949779079,-0.009767523467830542,-0.0126854603479477,-0.00929679377576338
Tunisia,TUN,-0.008219399298351795,0.0004686976117962838,0.3110670927331914,-0.008265310103176242,-0.00869590874397009,-0.00776887238358271,-0.00941009209305237,-0.00696413127042836
Turkey,TUR,-0.10683134123070845,0.009582601282892364,0.3116171123761563,-0.10813779141093499,-0.115735551393733,-0.096511761695463,-0.128619964868336,-0.0837831191496085
Tuvalu,TUV,-3.017951418720273e-06,3.7801491209405043e-08,-1.844756276977015,-3e-06,-3.06306413426324e-06,-3e-06,-3.11621761770409e-06,-3e-06
Tanzania,TZA,-0.03550480481602908,0.02060986297451423,-0.810391300624472,-0.03041186771892626,-0.06753033497806109,-0.01587022755593264,-0.07620481611227654,-0.010225571353411261
All Countries,Total,-10.662409367952742,0.37423081735129843,-0.045622161396283556,-10.656890847294108,-10.99289897762658,-10.341605799996485,-11.526311130024917,-9.845857617047592
Uganda,UGA,-0.004628251956567703,0.0024230689717133986,-0.110872191741468,-0.0049902080376637604,-0.00730788216312342,-0.0018908078372945598,-0.00908194216312342,-0.0013206880376637601
Ukraine,UKR,-0.06223457975592829,0.010537498413049727,0.3201837320302039,-0.0626183910485225,-0.0708624750141333,-0.05705347104852251,-0.0860107269259342,-0.0344334413317043
Uruguay,URY,-0.002582926461168837,0.0017542806327502233,-0.5261842542391477,-0.00248306407033416,-0.00421172597352492,-0.0007890716831879098,-0.007136303266696089,0.00024172498136986994
United States of America,USA,-1.420821079339508,0.07950527804652127,0.6840997839323987,-1.43211952569772,-1.4976531706732301,-1.3385799956977198,-1.5677609152337,-1.15884885848672
Uzbekistan,UZB,-0.029685307120906015,0.002320196073843656,-0.8298311016603249,-0.0291238181869243,-0.0326018639733005,-0.0275771287298208,-0.0363622960752638,-0.0258976902821535
Saint Vincent and the Grenadines,VCT,-6.068967257910373e-05,1.2166367537734405e-05,-3.479359167398949,-6.05530272365641e-05,-6.54e-05,-5.3360000000000004e-05,-0.00013144000000000003,-4.065e-05
Venezuela,VEN,-0.03581779166136991,0.014237658285228192,-0.14047229781920523,-0.0359097610366003,-0.051398572127176995,-0.019507887973142003,-0.068136092127177,-0.0124564280163029
Vietnam,VNM,-0.09943631103493729,0.027159156180600486,-0.6209454099464422,-0.09705449980829679,-0.12263684954687849,-0.0724772115422201,-0.19512408316414992,-0.045258304180262596
Vanuatu,VUT,-1.5372005343205033e-05,0.00013963023422338837,1.1712011027179263,-6.2e-05,-0.00011654,9.47e-05,-0.000263490656324575,0.00034471999999999997
Samoa,WSM,-0.00014171850005961653,0.00011744454787820138,-1.6989099184124505,-8.541000000000001e-05,-0.00020827,-5.927836486643219e-05,-0.00052217,-6.339999999999997e-06
Yemen,YEM,-0.003517740515565353,0.0016004229799123808,-1.3954025655591722,-0.0027847437996601,-0.00649903552652364,-0.0024659355585229903,-0.00703481100338571,-0.0019668279036780902
South Africa,ZAF,-0.12049909828108536,0.006064560962492936,0.4761339912005692,-0.121139312964855,-0.126797646693001,-0.114962276809726,-0.132100681542554,-0.10535910997087901
Zambia,ZMB,-0.016082738989050924,0.0034506099641412715,-0.89152506897348,-0.01533721693048873,-0.01874686185937982,-0.01262043185937982,-0.025299521859379823,-0.011361483695753271
Zimbabwe,ZWE,-0.004602497586016472,0.0018906382647053844,0.3834230174503582,-0.00481940161097722,-0.006487838562401321,-0.0020299916109772203,-0.0079930928164689,-0.0005763187450862201
